start,end,mid,phase_rms_rad,n_samples
2010-03-28 09:47:20,2010-03-28 10:07:20,2010-03-28 09:57:20,1.0421465074205523,120
2010-03-28 09:57:20,2010-03-28 10:17:20,2010-03-28 10:07:20,0.6612666287157443,120
2010-03-28 10:07:20,2010-03-28 10:27:20,2010-03-28 10:17:20,0.5511554976334113,120
2010-03-28 10:17:20,2010-03-28 10:37:20,2010-03-28 10:27:20,0.665077713813612,120
2010-03-28 10:27:20,2010-03-28 10:47:20,2010-03-28 10:37:20,0.5956572112329807,120
2010-03-28 10:37:20,2010-03-28 10:57:20,2010-03-28 10:47:20,0.632562083262731,120
2010-03-28 10:47:20,2010-03-28 11:07:20,2010-03-28 10:57:20,0.8591320711562687,120
2010-03-28 10:57:20,2010-03-28 11:17:20,2010-03-28 11:07:20,0.553153304061142,120
2010-03-28 11:07:20,2010-03-28 11:27:20,2010-03-28 11:17:20,0.782705824350115,120
2010-03-28 11:17:20,2010-03-28 11:37:20,2010-03-28 11:27:20,1.0279076897305341,120
2010-03-28 11:27:20,2010-03-28 11:47:20,2010-03-28 11:37:20,0.3223379884956834,120
2010-03-28 11:37:20,2010-03-28 11:57:20,2010-03-28 11:47:20,0.4688531160529763,120
2010-03-28 11:47:20,2010-03-28 12:07:20,2010-03-28 11:57:20,0.34773338683398364,120
2010-03-28 11:57:20,2010-03-28 12:17:20,2010-03-28 12:07:20,0.37967536407376945,120
2010-03-28 12:07:20,2010-03-28 12:27:20,2010-03-28 12:17:20,0.384276685012755,120
2010-03-28 12:17:20,2010-03-28 12:37:20,2010-03-28 12:27:20,0.4164027189051844,120
2010-03-28 12:27:20,2010-03-28 12:47:20,2010-03-28 12:37:20,0.47972544639633935,120
2010-03-28 12:37:20,2010-03-28 12:57:20,2010-03-28 12:47:20,0.3239172007222468,120
2010-03-28 12:47:20,2010-03-28 13:07:20,2010-03-28 12:57:20,0.7246417072679319,120
2010-03-28 12:57:20,2010-03-28 13:17:20,2010-03-28 13:07:20,0.5204619887314604,120
2010-03-28 13:07:20,2010-03-28 13:27:20,2010-03-28 13:17:20,0.32352228377042364,120
2010-03-28 13:17:20,2010-03-28 13:37:20,2010-03-28 13:27:20,0.7694449610175484,120
2010-03-28 13:27:20,2010-03-28 13:47:20,2010-03-28 13:37:20,0.8398870657064893,120
2010-03-28 13:37:20,2010-03-28 13:57:20,2010-03-28 13:47:20,0.5653539195658552,120
2010-03-28 13:47:20,2010-03-28 14:07:20,2010-03-28 13:57:20,0.4617591480927526,120
2010-03-28 13:57:20,2010-03-28 14:17:20,2010-03-28 14:07:20,0.37429015659282594,120
2010-03-28 14:07:20,2010-03-28 14:27:20,2010-03-28 14:17:20,0.5431131138859027,120
2010-03-28 14:17:20,2010-03-28 14:37:20,2010-03-28 14:27:20,0.35222719467325403,120
2010-03-28 14:27:20,2010-03-28 14:47:20,2010-03-28 14:37:20,0.436270705253233,120
2010-03-28 14:37:20,2010-03-28 14:57:20,2010-03-28 14:47:20,0.4134060740411091,120
2010-03-28 14:47:20,2010-03-28 15:07:20,2010-03-28 14:57:20,0.38728359620558506,120
2010-03-28 14:57:20,2010-03-28 15:17:20,2010-03-28 15:07:20,0.35803215283749334,120
2010-03-28 15:07:20,2010-03-28 15:27:20,2010-03-28 15:17:20,0.344646433648938,120
2010-03-28 15:17:20,2010-03-28 15:37:20,2010-03-28 15:27:20,0.3856526409997608,120
2010-03-28 15:27:20,2010-03-28 15:47:20,2010-03-28 15:37:20,0.5833216437234967,120
2010-03-28 15:37:20,2010-03-28 15:57:20,2010-03-28 15:47:20,0.7172219701403293,120
2010-03-28 15:47:20,2010-03-28 16:07:20,2010-03-28 15:57:20,0.37585387523673314,120
2010-03-28 15:57:20,2010-03-28 16:17:20,2010-03-28 16:07:20,0.3220628189370525,120
2010-03-28 16:07:20,2010-03-28 16:27:20,2010-03-28 16:17:20,0.48414342984657893,120
2010-03-28 16:17:20,2010-03-28 16:37:20,2010-03-28 16:27:20,0.7560564440790263,120
2010-03-28 16:27:20,2010-03-28 16:47:20,2010-03-28 16:37:20,0.9577787013631408,120
2010-03-28 16:37:20,2010-03-28 16:57:20,2010-03-28 16:47:20,0.3067009999054782,120
2010-03-28 16:47:20,2010-03-28 17:07:20,2010-03-28 16:57:20,0.7045624138918714,120
2010-03-28 16:57:20,2010-03-28 17:17:20,2010-03-28 17:07:20,0.7411451228554585,120
2010-03-28 17:07:20,2010-03-28 17:27:20,2010-03-28 17:17:20,0.41615741427964037,120
2010-03-28 17:17:20,2010-03-28 17:37:20,2010-03-28 17:27:20,0.7696637358242547,120
2010-03-28 17:27:20,2010-03-28 17:47:20,2010-03-28 17:37:20,0.548665632173812,68
2010-03-30 08:27:20,2010-03-30 08:47:20,2010-03-30 08:37:20,0.5010720157202416,93
2010-03-30 08:37:20,2010-03-30 08:57:20,2010-03-30 08:47:20,0.3248723376022644,120
2010-03-30 08:47:20,2010-03-30 09:07:20,2010-03-30 08:57:20,0.4179501469467412,120
2010-03-30 08:57:20,2010-03-30 09:17:20,2010-03-30 09:07:20,0.4826717629006216,120
2010-03-30 09:07:20,2010-03-30 09:27:20,2010-03-30 09:17:20,0.4832960904309777,120
2010-03-30 09:17:20,2010-03-30 09:37:20,2010-03-30 09:27:20,0.7031116565743465,120
2010-03-30 09:27:20,2010-03-30 09:47:20,2010-03-30 09:37:20,0.684816106467588,120
2010-03-30 09:37:20,2010-03-30 09:57:20,2010-03-30 09:47:20,0.48557799759646636,120
2010-03-30 09:47:20,2010-03-30 10:07:20,2010-03-30 09:57:20,0.37034679230251816,120
2010-03-30 09:57:20,2010-03-30 10:17:20,2010-03-30 10:07:20,0.48368331818830146,120
2010-03-30 10:07:20,2010-03-30 10:27:20,2010-03-30 10:17:20,0.7246313688273026,120
2010-03-30 10:17:20,2010-03-30 10:37:20,2010-03-30 10:27:20,0.4151777687971613,120
2010-03-30 10:27:20,2010-03-30 10:47:20,2010-03-30 10:37:20,0.5508027590636833,120
2010-03-30 10:37:20,2010-03-30 10:57:20,2010-03-30 10:47:20,0.5778156578584761,120
2010-03-30 10:47:20,2010-03-30 11:07:20,2010-03-30 10:57:20,0.4156145576760023,120
2010-03-30 10:57:20,2010-03-30 11:17:20,2010-03-30 11:07:20,0.6648314193444802,120
2010-03-30 11:07:20,2010-03-30 11:27:20,2010-03-30 11:17:20,0.7414010424537464,120
2010-03-30 11:17:20,2010-03-30 11:37:20,2010-03-30 11:27:20,0.4800381928633439,120
2010-03-30 11:27:20,2010-03-30 11:47:20,2010-03-30 11:37:20,0.4194689306795714,120
