start,end,mid,phase_rms_rad,n_samples
2011-05-30 09:14:10,2011-05-30 09:34:10,2011-05-30 09:24:10,1.83912628269143,120
2011-05-30 09:24:10,2011-05-30 09:44:10,2011-05-30 09:34:10,0.8452019731992784,120
2011-05-30 09:34:10,2011-05-30 09:54:10,2011-05-30 09:44:10,2.1765888684585635,120
2011-05-30 09:44:10,2011-05-30 10:04:10,2011-05-30 09:54:10,1.1916844152603998,120
2011-05-30 09:54:10,2011-05-30 10:14:10,2011-05-30 10:04:10,0.6364211162916856,120
2011-05-30 10:04:10,2011-05-30 10:24:10,2011-05-30 10:14:10,0.8954602844674264,120
2011-05-30 10:14:10,2011-05-30 10:34:10,2011-05-30 10:24:10,0.5434677227245727,120
2011-05-30 10:24:10,2011-05-30 10:44:10,2011-05-30 10:34:10,0.8325855580057829,120
2011-05-30 10:34:10,2011-05-30 10:54:10,2011-05-30 10:44:10,0.9000276358670164,120
2011-05-30 10:44:10,2011-05-30 11:04:10,2011-05-30 10:54:10,0.7221190060065442,120
2011-05-30 10:54:10,2011-05-30 11:14:10,2011-05-30 11:04:10,0.5132023757066684,120
2011-05-30 11:04:10,2011-05-30 11:24:10,2011-05-30 11:14:10,1.1581914058887526,120
2011-05-30 11:14:10,2011-05-30 11:34:10,2011-05-30 11:24:10,0.613515381092588,120
2011-05-30 11:24:10,2011-05-30 11:44:10,2011-05-30 11:34:10,0.7877638240584725,120
2011-05-30 11:34:10,2011-05-30 11:54:10,2011-05-30 11:44:10,0.8566940419165492,120
2011-05-30 11:44:10,2011-05-30 12:04:10,2011-05-30 11:54:10,0.9260356086587602,120
2011-05-30 11:54:10,2011-05-30 12:14:10,2011-05-30 12:04:10,0.635738540434401,77
2011-05-30 13:24:10,2011-05-30 13:44:10,2011-05-30 13:34:10,0.6311619374549464,70
2011-05-30 13:34:10,2011-05-30 13:54:10,2011-05-30 13:44:10,0.8181876122654579,120
2011-05-30 13:44:10,2011-05-30 14:04:10,2011-05-30 13:54:10,0.923221653260859,120
2011-05-30 13:54:10,2011-05-30 14:14:10,2011-05-30 14:04:10,0.6802821262815456,120
2011-05-30 14:04:10,2011-05-30 14:24:10,2011-05-30 14:14:10,0.84538800640207,120
2011-05-30 14:14:10,2011-05-30 14:34:10,2011-05-30 14:24:10,0.8586911149256551,120
2011-05-30 14:24:10,2011-05-30 14:44:10,2011-05-30 14:34:10,0.43518966058364084,64
2011-05-31 00:04:10,2011-05-31 00:24:10,2011-05-31 00:14:10,0.3317051399614457,58
2011-05-31 00:14:10,2011-05-31 00:34:10,2011-05-31 00:24:10,0.486101778873675,118
2011-05-31 00:24:10,2011-05-31 00:44:10,2011-05-31 00:34:10,0.34929222864939447,120
2011-05-31 00:34:10,2011-05-31 00:54:10,2011-05-31 00:44:10,0.38739670607276006,120
2011-05-31 00:44:10,2011-05-31 01:04:10,2011-05-31 00:54:10,0.9828434285676348,120
2011-05-31 00:54:10,2011-05-31 01:14:10,2011-05-31 01:04:10,0.4192290478520982,120
2011-05-31 01:04:10,2011-05-31 01:24:10,2011-05-31 01:14:10,0.5497526431272775,120
2011-05-31 01:14:10,2011-05-31 01:34:10,2011-05-31 01:24:10,1.2114838720567243,120
2011-05-31 01:24:10,2011-05-31 01:44:10,2011-05-31 01:34:10,1.2493120692817976,120
2011-05-31 01:34:10,2011-05-31 01:54:10,2011-05-31 01:44:10,0.44175534818471246,120
2011-05-31 01:44:10,2011-05-31 02:04:10,2011-05-31 01:54:10,5.216662645899926,120
2011-05-31 01:54:10,2011-05-31 02:14:10,2011-05-31 02:04:10,13.74492558907666,120
2011-05-31 02:04:10,2011-05-31 02:24:10,2011-05-31 02:14:10,13.918189282799805,120
2011-05-31 02:14:10,2011-05-31 02:34:10,2011-05-31 02:24:10,5.387140671524867,120
2011-05-31 02:24:10,2011-05-31 02:44:10,2011-05-31 02:34:10,1.0836593153756473,120
2011-05-31 02:34:10,2011-05-31 02:54:10,2011-05-31 02:44:10,2.025930237486405,120
2011-05-31 02:44:10,2011-05-31 03:04:10,2011-05-31 02:54:10,2.040785720780125,120
2011-05-31 02:54:10,2011-05-31 03:14:10,2011-05-31 03:04:10,1.6726750013537384,120
2011-05-31 03:04:10,2011-05-31 03:24:10,2011-05-31 03:14:10,0.978153686547328,120
2011-05-31 03:14:10,2011-05-31 03:34:10,2011-05-31 03:24:10,1.104481480530172,120
2011-05-31 03:24:10,2011-05-31 03:44:10,2011-05-31 03:34:10,1.2009507107849537,120
2011-05-31 03:34:10,2011-05-31 03:54:10,2011-05-31 03:44:10,0.527954169797697,120
2011-05-31 03:44:10,2011-05-31 04:04:10,2011-05-31 03:54:10,1.1543254649029573,120
2011-05-31 03:54:10,2011-05-31 04:14:10,2011-05-31 04:04:10,1.3376998567547966,104
2011-05-31 05:24:10,2011-05-31 05:44:10,2011-05-31 05:34:10,0.5196361716017102,86
2011-05-31 05:34:10,2011-05-31 05:54:10,2011-05-31 05:44:10,1.2078445461000902,120
2011-05-31 05:44:10,2011-05-31 06:04:10,2011-05-31 05:54:10,0.691899786624154,120
2011-05-31 05:54:10,2011-05-31 06:14:10,2011-05-31 06:04:10,0.6153405757437416,120
2011-05-31 06:04:10,2011-05-31 06:24:10,2011-05-31 06:14:10,0.16304797801373377,120
2011-05-31 06:14:10,2011-05-31 06:34:10,2011-05-31 06:24:10,0.5423942435021583,120
2011-05-31 06:24:10,2011-05-31 06:44:10,2011-05-31 06:34:10,0.7070821752021629,120
2011-05-31 06:34:10,2011-05-31 06:54:10,2011-05-31 06:44:10,0.5446762542349528,120
2011-05-31 06:44:10,2011-05-31 07:04:10,2011-05-31 06:54:10,0.6465207973622331,120
2011-05-31 06:54:10,2011-05-31 07:14:10,2011-05-31 07:04:10,0.3182806940569781,120
2011-05-31 07:04:10,2011-05-31 07:24:10,2011-05-31 07:14:10,0.38917200421499504,120
2011-05-31 07:14:10,2011-05-31 07:34:10,2011-05-31 07:24:10,0.25724609263949505,120
2011-05-31 07:24:10,2011-05-31 07:44:10,2011-05-31 07:34:10,0.4478250503420404,120
2011-05-31 07:34:10,2011-05-31 07:54:10,2011-05-31 07:44:10,0.5415301045117892,76
2011-05-31 09:04:10,2011-05-31 09:24:10,2011-05-31 09:14:10,0.28887772344524926,71
2011-05-31 09:14:10,2011-05-31 09:34:10,2011-05-31 09:24:10,0.27878133647649933,120
2011-05-31 09:24:10,2011-05-31 09:44:10,2011-05-31 09:34:10,0.4775168024142952,120
2011-05-31 09:34:10,2011-05-31 09:54:10,2011-05-31 09:44:10,0.41241332879520864,120
2011-05-31 09:44:10,2011-05-31 10:04:10,2011-05-31 09:54:10,0.4164535179483879,120
2011-05-31 09:54:10,2011-05-31 10:14:10,2011-05-31 10:04:10,0.22372786925399418,120
2011-05-31 10:04:10,2011-05-31 10:24:10,2011-05-31 10:14:10,0.2061878959680541,73
2011-06-01 05:24:10,2011-06-01 05:44:10,2011-06-01 05:34:10,0.4120812621515398,87
2011-06-01 05:34:10,2011-06-01 05:54:10,2011-06-01 05:44:10,0.5111606289818597,120
2011-06-01 05:44:10,2011-06-01 06:04:10,2011-06-01 05:54:10,0.23524330425860393,120
2011-06-01 05:54:10,2011-06-01 06:14:10,2011-06-01 06:04:10,0.4024836864942715,120
2011-06-01 06:04:10,2011-06-01 06:24:10,2011-06-01 06:14:10,0.35722945403487427,120
2011-06-01 06:14:10,2011-06-01 06:34:10,2011-06-01 06:24:10,0.4249362078773745,120
2011-06-01 06:24:10,2011-06-01 06:44:10,2011-06-01 06:34:10,0.4375689348288506,120
2011-06-01 06:34:10,2011-06-01 06:54:10,2011-06-01 06:44:10,0.2811205678176292,120
2011-06-01 06:44:10,2011-06-01 07:04:10,2011-06-01 06:54:10,0.5588591772802539,120
2011-06-01 06:54:10,2011-06-01 07:14:10,2011-06-01 07:04:10,0.3683454964553445,120
2011-06-01 07:04:10,2011-06-01 07:24:10,2011-06-01 07:14:10,0.4396588884701806,120
2011-06-01 07:14:10,2011-06-01 07:34:10,2011-06-01 07:24:10,0.8342923352661366,120
2011-06-01 07:24:10,2011-06-01 07:44:10,2011-06-01 07:34:10,0.395703644860793,120
2011-06-01 07:34:10,2011-06-01 07:54:10,2011-06-01 07:44:10,0.21326061342221905,120
2011-06-01 07:44:10,2011-06-01 08:04:10,2011-06-01 07:54:10,0.2411202510920705,120
2011-06-01 07:54:10,2011-06-01 08:14:10,2011-06-01 08:04:10,0.21650422423096446,120
2011-06-01 08:04:10,2011-06-01 08:24:10,2011-06-01 08:14:10,0.6364464287976622,120
2011-06-01 08:14:10,2011-06-01 08:34:10,2011-06-01 08:24:10,0.43451698437649394,120
2011-06-01 08:24:10,2011-06-01 08:44:10,2011-06-01 08:34:10,0.5129352230211816,120
2011-06-01 08:34:10,2011-06-01 08:54:10,2011-06-01 08:44:10,0.5751685956930406,120
2011-06-01 08:44:10,2011-06-01 09:04:10,2011-06-01 08:54:10,0.6694068616727641,120
2011-06-01 08:54:10,2011-06-01 09:14:10,2011-06-01 09:04:10,0.3005135994856854,120
2011-06-01 09:04:10,2011-06-01 09:24:10,2011-06-01 09:14:10,0.575044296364504,120
2011-06-01 09:14:10,2011-06-01 09:34:10,2011-06-01 09:24:10,0.44873606233499586,120
2011-06-01 09:24:10,2011-06-01 09:44:10,2011-06-01 09:34:10,0.3861572041819102,120
2011-06-01 09:34:10,2011-06-01 09:54:10,2011-06-01 09:44:10,0.5548378937236605,120
2011-06-01 09:44:10,2011-06-01 10:04:10,2011-06-01 09:54:10,0.21783919350627198,120
2011-06-01 09:54:10,2011-06-01 10:14:10,2011-06-01 10:04:10,0.4606348048296975,120
2011-06-01 10:04:10,2011-06-01 10:24:10,2011-06-01 10:14:10,0.5541998094796328,120
2011-06-01 10:14:10,2011-06-01 10:34:10,2011-06-01 10:24:10,0.20428834378219446,120
2011-06-01 10:24:10,2011-06-01 10:44:10,2011-06-01 10:34:10,0.4711691379724691,120
2011-06-01 10:34:10,2011-06-01 10:54:10,2011-06-01 10:44:10,0.5682180053585824,120
2011-06-01 10:44:10,2011-06-01 11:04:10,2011-06-01 10:54:10,0.5875130947860582,120
2011-06-01 10:54:10,2011-06-01 11:14:10,2011-06-01 11:04:10,0.4216380542628045,120
2011-06-01 11:04:10,2011-06-01 11:24:10,2011-06-01 11:14:10,0.5736760589788453,120
2011-06-01 11:14:10,2011-06-01 11:34:10,2011-06-01 11:24:10,0.45502742040154925,120
2011-06-01 11:24:10,2011-06-01 11:44:10,2011-06-01 11:34:10,0.5074333712819203,120
2011-06-01 11:34:10,2011-06-01 11:54:10,2011-06-01 11:44:10,0.6588235332544823,120
2011-06-01 11:44:10,2011-06-01 12:04:10,2011-06-01 11:54:10,0.4746681142593972,120
2011-06-01 11:54:10,2011-06-01 12:14:10,2011-06-01 12:04:10,0.6836907847163152,75
2011-06-01 13:24:10,2011-06-01 13:44:10,2011-06-01 13:34:10,0.27849080479047716,71
2011-06-01 13:34:10,2011-06-01 13:54:10,2011-06-01 13:44:10,0.4020596206884244,120
2011-06-01 13:44:10,2011-06-01 14:04:10,2011-06-01 13:54:10,0.2815814944879629,120
2011-06-01 13:54:10,2011-06-01 14:14:10,2011-06-01 14:04:10,0.5269108400210312,120
2011-06-01 14:04:10,2011-06-01 14:24:10,2011-06-01 14:14:10,0.4576329144036835,120
2011-06-01 14:14:10,2011-06-01 14:34:10,2011-06-01 14:24:10,0.3244589681791868,120
2011-06-01 14:24:10,2011-06-01 14:44:10,2011-06-01 14:34:10,0.24523908769420552,61
2011-06-02 00:04:10,2011-06-02 00:24:10,2011-06-02 00:14:10,0.6684476210514292,75
2011-06-02 00:14:10,2011-06-02 00:34:10,2011-06-02 00:24:10,0.8505653968625435,120
2011-06-02 00:24:10,2011-06-02 00:44:10,2011-06-02 00:34:10,0.42128397818060764,120
2011-06-02 00:34:10,2011-06-02 00:54:10,2011-06-02 00:44:10,1.2425024975585128,120
2011-06-02 00:44:10,2011-06-02 01:04:10,2011-06-02 00:54:10,0.5976174622254073,120
2011-06-02 00:54:10,2011-06-02 01:14:10,2011-06-02 01:04:10,1.000932198957472,120
2011-06-02 01:04:10,2011-06-02 01:24:10,2011-06-02 01:14:10,1.024535503198257,120
2011-06-02 01:14:10,2011-06-02 01:34:10,2011-06-02 01:24:10,0.9290723724112065,120
2011-06-02 01:24:10,2011-06-02 01:44:10,2011-06-02 01:34:10,2.41622478346899,120
2011-06-02 01:34:10,2011-06-02 01:54:10,2011-06-02 01:44:10,2.57745043239849,120
2011-06-02 01:44:10,2011-06-02 02:04:10,2011-06-02 01:54:10,7.322058461073052,120
2011-06-02 01:54:10,2011-06-02 02:14:10,2011-06-02 02:04:10,17.66653038011839,120
2011-06-02 02:04:10,2011-06-02 02:24:10,2011-06-02 02:14:10,3.337177482719134,120
2011-06-02 02:14:10,2011-06-02 02:34:10,2011-06-02 02:24:10,3.659714185944277,120
2011-06-02 02:24:10,2011-06-02 02:44:10,2011-06-02 02:34:10,0.9808833649374856,120
2011-06-02 02:34:10,2011-06-02 02:54:10,2011-06-02 02:44:10,0.839312117412405,120
2011-06-02 02:44:10,2011-06-02 03:04:10,2011-06-02 02:54:10,0.9902238955941521,120
2011-06-02 02:54:10,2011-06-02 03:14:10,2011-06-02 03:04:10,0.6801682592345648,120
2011-06-02 03:04:10,2011-06-02 03:24:10,2011-06-02 03:14:10,0.7873792223064006,120
2011-06-02 03:14:10,2011-06-02 03:34:10,2011-06-02 03:24:10,1.130448687721614,120
2011-06-02 03:24:10,2011-06-02 03:44:10,2011-06-02 03:34:10,1.0198960212256796,120
2011-06-02 03:34:10,2011-06-02 03:54:10,2011-06-02 03:44:10,0.9477828617758396,120
2011-06-02 03:44:10,2011-06-02 04:04:10,2011-06-02 03:54:10,0.7674142803731914,120
2011-06-02 03:54:10,2011-06-02 04:14:10,2011-06-02 04:04:10,0.906473851823555,87
2011-06-02 05:24:10,2011-06-02 05:44:10,2011-06-02 05:34:10,0.4101808330127692,88
2011-06-02 05:34:10,2011-06-02 05:54:10,2011-06-02 05:44:10,0.4679268111879968,120
2011-06-02 05:44:10,2011-06-02 06:04:10,2011-06-02 05:54:10,0.90387723151515,120
2011-06-02 05:54:10,2011-06-02 06:14:10,2011-06-02 06:04:10,0.6706547457544437,120
2011-06-02 06:04:10,2011-06-02 06:24:10,2011-06-02 06:14:10,1.1320434704154865,120
2011-06-02 06:14:10,2011-06-02 06:34:10,2011-06-02 06:24:10,0.6232145766024194,120
2011-06-02 06:24:10,2011-06-02 06:44:10,2011-06-02 06:34:10,0.6576106441562078,120
2011-06-02 06:34:10,2011-06-02 06:54:10,2011-06-02 06:44:10,0.6155526812446183,120
2011-06-02 06:44:10,2011-06-02 07:04:10,2011-06-02 06:54:10,0.959235533307969,120
2011-06-02 06:54:10,2011-06-02 07:14:10,2011-06-02 07:04:10,0.5593744948543303,120
2011-06-02 07:04:10,2011-06-02 07:24:10,2011-06-02 07:14:10,1.708659681283746,120
2011-06-02 07:14:10,2011-06-02 07:34:10,2011-06-02 07:24:10,0.3780544140919777,120
2011-06-02 07:24:10,2011-06-02 07:44:10,2011-06-02 07:34:10,0.40241555152096425,120
2011-06-02 07:34:10,2011-06-02 07:54:10,2011-06-02 07:44:10,0.39732059655602575,75
2011-06-02 09:04:10,2011-06-02 09:24:10,2011-06-02 09:14:10,0.24902268040415057,72
2011-06-02 09:14:10,2011-06-02 09:34:10,2011-06-02 09:24:10,0.7134065332426603,120
2011-06-02 09:24:10,2011-06-02 09:44:10,2011-06-02 09:34:10,1.1758664307510363,120
2011-06-02 09:34:10,2011-06-02 09:54:10,2011-06-02 09:44:10,0.6811808038099485,120
2011-06-02 09:44:10,2011-06-02 10:04:10,2011-06-02 09:54:10,0.9798628065626827,120
2011-06-02 09:54:10,2011-06-02 10:14:10,2011-06-02 10:04:10,0.9156112878413071,120
2011-06-02 10:04:10,2011-06-02 10:24:10,2011-06-02 10:14:10,0.9518652439363866,120
2011-06-02 10:14:10,2011-06-02 10:34:10,2011-06-02 10:24:10,1.0224921711281383,120
2011-06-02 10:24:10,2011-06-02 10:44:10,2011-06-02 10:34:10,1.494225373570183,120
2011-06-02 10:34:10,2011-06-02 10:54:10,2011-06-02 10:44:10,1.3444867921844494,120
2011-06-02 10:44:10,2011-06-02 11:04:10,2011-06-02 10:54:10,1.1935549470383058,120
2011-06-02 10:54:10,2011-06-02 11:14:10,2011-06-02 11:04:10,1.6581008571253455,120
2011-06-02 11:04:10,2011-06-02 11:24:10,2011-06-02 11:14:10,0.4427755953326137,73
2011-06-03 05:24:10,2011-06-03 05:44:10,2011-06-03 05:34:10,0.5145682651085034,90
2011-06-03 05:34:10,2011-06-03 05:54:10,2011-06-03 05:44:10,0.5826235327567745,120
2011-06-03 05:44:10,2011-06-03 06:04:10,2011-06-03 05:54:10,0.587660698089676,120
2011-06-03 05:54:10,2011-06-03 06:14:10,2011-06-03 06:04:10,0.42996829052192537,120
2011-06-03 06:04:10,2011-06-03 06:24:10,2011-06-03 06:14:10,0.5333328019619146,120
2011-06-03 06:14:10,2011-06-03 06:34:10,2011-06-03 06:24:10,0.5298381809105541,120
2011-06-03 06:24:10,2011-06-03 06:44:10,2011-06-03 06:34:10,0.7871880401161894,120
2011-06-03 06:34:10,2011-06-03 06:54:10,2011-06-03 06:44:10,0.9888884829534743,120
2011-06-03 06:44:10,2011-06-03 07:04:10,2011-06-03 06:54:10,0.9102409598186594,120
2011-06-03 06:54:10,2011-06-03 07:14:10,2011-06-03 07:04:10,0.8288646885652968,120
2011-06-03 07:04:10,2011-06-03 07:24:10,2011-06-03 07:14:10,0.682610293425664,120
2011-06-03 07:14:10,2011-06-03 07:34:10,2011-06-03 07:24:10,0.3335365345615115,120
2011-06-03 07:24:10,2011-06-03 07:44:10,2011-06-03 07:34:10,0.49505787767523224,120
2011-06-03 07:34:10,2011-06-03 07:54:10,2011-06-03 07:44:10,0.6024108337385959,120
2011-06-03 07:44:10,2011-06-03 08:04:10,2011-06-03 07:54:10,0.3200743845937623,120
2011-06-03 07:54:10,2011-06-03 08:14:10,2011-06-03 08:04:10,0.5575213476201781,120
2011-06-03 08:04:10,2011-06-03 08:24:10,2011-06-03 08:14:10,0.43393061396304483,120
2011-06-03 08:14:10,2011-06-03 08:34:10,2011-06-03 08:24:10,0.4456429073023322,120
2011-06-03 08:24:10,2011-06-03 08:44:10,2011-06-03 08:34:10,0.6840253004404702,120
2011-06-03 08:34:10,2011-06-03 08:54:10,2011-06-03 08:44:10,0.2110697648884651,120
2011-06-03 08:44:10,2011-06-03 09:04:10,2011-06-03 08:54:10,0.46758127291171975,120
2011-06-03 08:54:10,2011-06-03 09:14:10,2011-06-03 09:04:10,0.29249295356077504,120
2011-06-03 09:04:10,2011-06-03 09:24:10,2011-06-03 09:14:10,0.19745321849317105,120
2011-06-03 09:14:10,2011-06-03 09:34:10,2011-06-03 09:24:10,0.46074142094566584,120
2011-06-03 09:24:10,2011-06-03 09:44:10,2011-06-03 09:34:10,0.4616847787336113,120
2011-06-03 09:34:10,2011-06-03 09:54:10,2011-06-03 09:44:10,0.30456144564716514,120
2011-06-03 09:44:10,2011-06-03 10:04:10,2011-06-03 09:54:10,0.48612471187028217,120
2011-06-03 09:54:10,2011-06-03 10:14:10,2011-06-03 10:04:10,0.5721670048050416,120
2011-06-03 10:04:10,2011-06-03 10:24:10,2011-06-03 10:14:10,0.2619977830629126,120
2011-06-03 10:14:10,2011-06-03 10:34:10,2011-06-03 10:24:10,0.23870709094597917,120
2011-06-03 10:24:10,2011-06-03 10:44:10,2011-06-03 10:34:10,0.5581641788908278,120
2011-06-03 10:34:10,2011-06-03 10:54:10,2011-06-03 10:44:10,0.6087580534029331,120
2011-06-03 10:44:10,2011-06-03 11:04:10,2011-06-03 10:54:10,0.22310042988404416,120
2011-06-03 10:54:10,2011-06-03 11:14:10,2011-06-03 11:04:10,0.6286934448336667,120
2011-06-03 11:04:10,2011-06-03 11:24:10,2011-06-03 11:14:10,0.3408485238478038,120
2011-06-03 11:14:10,2011-06-03 11:34:10,2011-06-03 11:24:10,0.2437827033507384,120
2011-06-03 11:24:10,2011-06-03 11:44:10,2011-06-03 11:34:10,0.7367669670168057,120
2011-06-03 11:34:10,2011-06-03 11:54:10,2011-06-03 11:44:10,0.3669291374833755,120
2011-06-03 11:44:10,2011-06-03 12:04:10,2011-06-03 11:54:10,0.361365360632911,120
2011-06-03 11:54:10,2011-06-03 12:14:10,2011-06-03 12:04:10,0.5424836989210131,120
2011-06-03 12:04:10,2011-06-03 12:24:10,2011-06-03 12:14:10,0.5649853516666727,120
2011-06-03 12:14:10,2011-06-03 12:34:10,2011-06-03 12:24:10,0.616520316827476,120
2011-06-03 12:24:10,2011-06-03 12:44:10,2011-06-03 12:34:10,0.4716989107335545,120
2011-06-03 12:34:10,2011-06-03 12:54:10,2011-06-03 12:44:10,0.8373838809748485,120
2011-06-03 12:44:10,2011-06-03 13:04:10,2011-06-03 12:54:10,0.24813953826682036,120
2011-06-03 12:54:10,2011-06-03 13:14:10,2011-06-03 13:04:10,0.5707791213733356,120
2011-06-03 13:04:10,2011-06-03 13:24:10,2011-06-03 13:14:10,0.9251759681929684,120
2011-06-03 13:14:10,2011-06-03 13:34:10,2011-06-03 13:24:10,0.3697354639447415,120
2011-06-03 13:24:10,2011-06-03 13:44:10,2011-06-03 13:34:10,1.1265521840469663,120
2011-06-03 13:34:10,2011-06-03 13:54:10,2011-06-03 13:44:10,1.5310521793022238,120
2011-06-03 13:44:10,2011-06-03 14:04:10,2011-06-03 13:54:10,1.1625495042040972,120
2011-06-03 13:54:10,2011-06-03 14:14:10,2011-06-03 14:04:10,0.6364779733731466,120
2011-06-03 14:04:10,2011-06-03 14:24:10,2011-06-03 14:14:10,1.1047886509797942,120
2011-06-03 14:14:10,2011-06-03 14:34:10,2011-06-03 14:24:10,0.8262681882064449,117
2011-06-03 14:24:10,2011-06-03 14:44:10,2011-06-03 14:34:10,0.3605817349566493,57
2011-06-05 05:24:10,2011-06-05 05:44:10,2011-06-05 05:34:10,4.611139383310281,90
2011-06-05 05:34:10,2011-06-05 05:54:10,2011-06-05 05:44:10,4.133156881593187,120
2011-06-05 05:44:10,2011-06-05 06:04:10,2011-06-05 05:54:10,1.9056578587008153,120
2011-06-05 05:54:10,2011-06-05 06:14:10,2011-06-05 06:04:10,0.9896639258898913,120
2011-06-05 06:04:10,2011-06-05 06:24:10,2011-06-05 06:14:10,1.8817847272738175,120
2011-06-05 06:14:10,2011-06-05 06:34:10,2011-06-05 06:24:10,3.5208716183964484,120
2011-06-05 06:24:10,2011-06-05 06:44:10,2011-06-05 06:34:10,2.805158023658821,120
2011-06-05 06:34:10,2011-06-05 06:54:10,2011-06-05 06:44:10,0.8426102266149563,120
2011-06-05 06:44:10,2011-06-05 07:04:10,2011-06-05 06:54:10,1.618333150789049,120
2011-06-05 06:54:10,2011-06-05 07:14:10,2011-06-05 07:04:10,2.5783712365149545,120
2011-06-05 07:04:10,2011-06-05 07:24:10,2011-06-05 07:14:10,2.273436796364715,120
2011-06-05 07:14:10,2011-06-05 07:34:10,2011-06-05 07:24:10,2.7250532069189544,120
2011-06-05 07:24:10,2011-06-05 07:44:10,2011-06-05 07:34:10,2.7556777439009266,120
2011-06-05 07:34:10,2011-06-05 07:54:10,2011-06-05 07:44:10,4.89704012829222,120
2011-06-05 07:44:10,2011-06-05 08:04:10,2011-06-05 07:54:10,3.670177577397435,120
2011-06-05 07:54:10,2011-06-05 08:14:10,2011-06-05 08:04:10,1.7894079383314245,120
2011-06-05 08:04:10,2011-06-05 08:24:10,2011-06-05 08:14:10,2.8327584482057397,120
2011-06-05 08:14:10,2011-06-05 08:34:10,2011-06-05 08:24:10,3.922689361466798,120
2011-06-05 08:24:10,2011-06-05 08:44:10,2011-06-05 08:34:10,2.0831277278436913,120
2011-06-05 08:34:10,2011-06-05 08:54:10,2011-06-05 08:44:10,1.5501410163394003,120
2011-06-05 08:44:10,2011-06-05 09:04:10,2011-06-05 08:54:10,2.795963703832357,120
2011-06-05 08:54:10,2011-06-05 09:14:10,2011-06-05 09:04:10,3.9739196657866107,120
2011-06-05 09:04:10,2011-06-05 09:24:10,2011-06-05 09:14:10,2.0555428856417124,120
2011-06-05 09:14:10,2011-06-05 09:34:10,2011-06-05 09:24:10,1.826288709146204,120
2011-06-05 09:24:10,2011-06-05 09:44:10,2011-06-05 09:34:10,4.4054105579614005,120
2011-06-05 09:34:10,2011-06-05 09:54:10,2011-06-05 09:44:10,3.4909340388799244,120
2011-06-05 09:44:10,2011-06-05 10:04:10,2011-06-05 09:54:10,5.852703224273715,120
2011-06-05 09:54:10,2011-06-05 10:14:10,2011-06-05 10:04:10,7.540769504129644,120
2011-06-05 10:04:10,2011-06-05 10:24:10,2011-06-05 10:14:10,11.364241847339896,120
2011-06-05 10:14:10,2011-06-05 10:34:10,2011-06-05 10:24:10,10.266197739539923,120
2011-06-05 10:24:10,2011-06-05 10:44:10,2011-06-05 10:34:10,3.6755128129624395,120
2011-06-05 10:34:10,2011-06-05 10:54:10,2011-06-05 10:44:10,4.7046824923315835,120
2011-06-05 10:44:10,2011-06-05 11:04:10,2011-06-05 10:54:10,3.742458188124694,120
2011-06-05 10:54:10,2011-06-05 11:14:10,2011-06-05 11:04:10,4.0278661666557865,120
2011-06-05 11:04:10,2011-06-05 11:24:10,2011-06-05 11:14:10,6.813886445034189,120
2011-06-05 11:14:10,2011-06-05 11:34:10,2011-06-05 11:24:10,18.365137003173643,120
2011-06-05 11:24:10,2011-06-05 11:44:10,2011-06-05 11:34:10,26.528774608911423,120
2011-06-05 11:34:10,2011-06-05 11:54:10,2011-06-05 11:44:10,12.241557178174705,120
2011-06-05 11:44:10,2011-06-05 12:04:10,2011-06-05 11:54:10,12.71504409386495,120
2011-06-05 11:54:10,2011-06-05 12:14:10,2011-06-05 12:04:10,8.188164595950228,103
2011-06-06 05:24:10,2011-06-06 05:44:10,2011-06-06 05:34:10,2.9343112663818482,91
2011-06-06 05:34:10,2011-06-06 05:54:10,2011-06-06 05:44:10,3.1049337711017135,120
2011-06-06 05:44:10,2011-06-06 06:04:10,2011-06-06 05:54:10,5.98288215040134,120
2011-06-06 05:54:10,2011-06-06 06:14:10,2011-06-06 06:04:10,6.424966638900798,120
2011-06-06 06:04:10,2011-06-06 06:24:10,2011-06-06 06:14:10,3.7792763523391066,120
2011-06-06 06:14:10,2011-06-06 06:34:10,2011-06-06 06:24:10,1.382813438603009,120
2011-06-06 06:24:10,2011-06-06 06:44:10,2011-06-06 06:34:10,0.8062574467555932,120
2011-06-06 06:34:10,2011-06-06 06:54:10,2011-06-06 06:44:10,1.8603315754877803,120
2011-06-06 06:44:10,2011-06-06 07:04:10,2011-06-06 06:54:10,1.0284860656235701,120
2011-06-06 06:54:10,2011-06-06 07:14:10,2011-06-06 07:04:10,0.9562372193645413,120
2011-06-06 07:04:10,2011-06-06 07:24:10,2011-06-06 07:14:10,1.2084530498703112,120
2011-06-06 07:14:10,2011-06-06 07:34:10,2011-06-06 07:24:10,1.3283114777896339,120
2011-06-06 07:24:10,2011-06-06 07:44:10,2011-06-06 07:34:10,0.6282377179525559,120
2011-06-06 07:34:10,2011-06-06 07:54:10,2011-06-06 07:44:10,0.7139226684888159,120
2011-06-06 07:44:10,2011-06-06 08:04:10,2011-06-06 07:54:10,0.9691009181833558,120
2011-06-06 07:54:10,2011-06-06 08:14:10,2011-06-06 08:04:10,0.6903788769106004,120
2011-06-06 08:04:10,2011-06-06 08:24:10,2011-06-06 08:14:10,0.6558055116824764,120
2011-06-06 08:14:10,2011-06-06 08:34:10,2011-06-06 08:24:10,0.6061477510923343,120
