start,end,mid,phase_rms_rad,n_samples,baseline_phase_rms_rad,phase_ratio,is_disturbed
2010-05-17 12:17:20,2010-05-17 12:37:20,2010-05-17 12:27:20,0.361823754696462,120,0.38484803072067225,0.9401730704426507,False
2010-05-17 12:27:20,2010-05-17 12:47:20,2010-05-17 12:37:20,0.4379964393733358,120,0.384027703753615,1.1405334435307983,False
2010-05-17 12:37:20,2010-05-17 12:57:20,2010-05-17 12:47:20,0.7138508391294571,120,0.38414577934455485,1.8582810940874022,False
2010-05-17 12:47:20,2010-05-17 13:07:20,2010-05-17 12:57:20,0.2210692486323014,120,0.38414577934455485,0.5754826956826097,False
2010-05-17 12:57:20,2010-05-17 13:17:20,2010-05-17 13:07:20,0.6130780532824531,120,0.38414577934455485,1.595951553414206,False
2010-05-17 13:07:20,2010-05-17 13:27:20,2010-05-17 13:17:20,0.4685383503636178,120,0.38414577934455485,1.2196889190428097,False
2010-05-17 13:17:20,2010-05-17 13:37:20,2010-05-17 13:27:20,0.4004803150359692,120,0.3874365631844203,1.0336668066233594,False
2010-05-17 13:27:20,2010-05-17 13:47:20,2010-05-17 13:37:20,0.3742474916114182,120,0.39006164120229725,0.9594573064346068,False
2010-05-17 13:37:20,2010-05-17 13:57:20,2010-05-17 13:47:20,0.2946046004816109,120,0.39006164120229725,0.7552770366589839,False
2010-05-17 13:47:20,2010-05-17 14:07:20,2010-05-17 13:57:20,0.246237461512521,120,0.39279140973680415,0.6268911575166985,False
2010-05-17 13:57:20,2010-05-17 14:17:20,2010-05-17 14:07:20,0.4853844935038918,120,0.3958799932269949,1.226089981328194,False
2010-05-17 14:07:20,2010-05-17 14:27:20,2010-05-17 14:17:20,0.4396452724143946,120,0.3958799932269949,1.1105518842481767,False
2010-05-17 14:17:20,2010-05-17 14:37:20,2010-05-17 14:27:20,0.3973448211205772,120,0.39279140973680415,1.0115924413592041,False
2010-05-17 14:27:20,2010-05-17 14:47:20,2010-05-17 14:37:20,0.3829285035318089,120,0.39279140973680415,0.9748902191837544,False
2010-05-17 14:37:20,2010-05-17 14:57:20,2010-05-17 14:47:20,0.3030483631751911,120,0.39006164120229725,0.77692428878958,False
2010-05-17 14:47:20,2010-05-17 15:07:20,2010-05-17 14:57:20,0.2645573114160411,120,0.39006164120229725,0.6782448809900639,False
2010-05-17 14:57:20,2010-05-17 15:17:20,2010-05-17 15:07:20,0.3164999175716859,120,0.3874365631844203,0.8169077150858152,False
2010-05-17 15:07:20,2010-05-17 15:27:20,2010-05-17 15:17:20,0.3162890961841513,120,0.3874365631844203,0.816363570811455,False
2010-05-17 15:17:20,2010-05-17 15:37:20,2010-05-17 15:27:20,0.3799678600154105,120,0.38414577934455485,0.9891241305936697,False
2010-05-17 15:27:20,2010-05-17 15:47:20,2010-05-17 15:37:20,0.4740600715827784,120,0.3832899983437089,1.2368182671901418,False
2010-05-17 15:37:20,2010-05-17 15:57:20,2010-05-17 15:47:20,0.3829207750868096,120,0.3832899983437089,0.9990366999961,False
2010-05-17 15:47:20,2010-05-17 16:07:20,2010-05-17 15:57:20,0.5624935278338385,120,0.3832899983437089,1.4675403226395485,False
2010-05-17 15:57:20,2010-05-17 16:17:20,2010-05-17 16:07:20,0.4925023170752229,120,0.3832899983437089,1.2849339121903716,False
2010-05-17 16:07:20,2010-05-17 16:27:20,2010-05-17 16:17:20,0.240408102647697,120,0.38309152392086454,0.6275474335406028,False
2010-05-17 16:17:20,2010-05-17 16:37:20,2010-05-17 16:27:20,0.4974885269522053,120,0.38292463930930926,1.299181290212972,False
2010-05-17 16:27:20,2010-05-17 16:47:20,2010-05-17 16:37:20,0.3508903314191905,120,0.38292463930930926,0.91634304873173,False
2010-05-17 16:37:20,2010-05-17 16:57:20,2010-05-17 16:47:20,0.2742147698690653,120,0.3824392489688673,0.717015239958773,False
2010-05-17 16:47:20,2010-05-17 17:07:20,2010-05-17 16:57:20,0.279402291448331,120,0.3824392489688673,0.7305795422453514,False
2010-05-17 16:57:20,2010-05-17 17:17:20,2010-05-17 17:07:20,0.3232008189627242,120,0.38192562562962173,0.8462402029974107,False
2010-05-17 17:07:20,2010-05-17 17:27:20,2010-05-17 17:17:20,0.4957360818245527,120,0.38093069421186454,1.301381299425654,False
2010-05-17 17:17:20,2010-05-17 17:37:20,2010-05-17 17:27:20,0.826803876988655,120,0.38093069421186454,2.170483737728959,True
2010-05-17 17:27:20,2010-05-17 17:47:20,2010-05-17 17:37:20,0.3832545443099202,67,0.38093069421186454,1.0061004537921618,False
2010-05-18 08:27:20,2010-05-18 08:47:20,2010-05-18 08:37:20,0.1573073289494522,83,0.38093069421186454,0.412955247082194,False
2010-05-18 08:37:20,2010-05-18 08:57:20,2010-05-18 08:47:20,0.4486290487147757,120,0.3784872847289021,1.1853213220521104,False
2010-05-18 08:47:20,2010-05-18 09:07:20,2010-05-18 08:57:20,0.3833254523774976,120,0.3784872847289021,1.0127829067020335,False
2010-05-18 08:57:20,2010-05-18 09:17:20,2010-05-18 09:07:20,0.252829374651607,120,0.3784872847289021,0.6679996524393159,False
2010-05-18 09:07:20,2010-05-18 09:27:20,2010-05-18 09:17:20,0.3343770419884817,120,0.37568626489028367,0.8900432973937282,False
2010-05-18 09:17:20,2010-05-18 09:37:20,2010-05-18 09:27:20,0.1862092247532039,120,0.37568626489028367,0.495650871898617,False
2010-05-18 09:27:20,2010-05-18 09:47:20,2010-05-18 09:37:20,0.2645713776998921,120,0.37568626489028367,0.7042348960432667,False
2010-05-18 09:37:20,2010-05-18 09:57:20,2010-05-18 09:47:20,0.4308662443071594,120,0.37568626489028367,1.146877819536444,False
2010-05-18 09:47:20,2010-05-18 10:07:20,2010-05-18 09:57:20,0.195162062986423,120,0.37568626489028367,0.5194814961984798,False
2010-05-18 09:57:20,2010-05-18 10:17:20,2010-05-18 10:07:20,0.2209713500257776,120,0.37568626489028367,0.5881805396593635,False
2010-05-18 10:07:20,2010-05-18 10:27:20,2010-05-18 10:17:20,0.1844845551429745,120,0.37568626489028367,0.49106015413380044,False
2010-05-18 10:17:20,2010-05-18 10:37:20,2010-05-18 10:27:20,0.2442505435893996,120,0.3743066559747959,0.6525412778282156,False
2010-05-18 10:27:20,2010-05-18 10:47:20,2010-05-18 10:37:20,0.5121339203656191,120,0.3743066559747959,1.3682201804076493,False
2010-05-18 10:37:20,2010-05-18 10:57:20,2010-05-18 10:47:20,0.4972777750653793,120,0.37235785515521175,1.335483509158405,False
2010-05-18 10:47:20,2010-05-18 11:07:20,2010-05-18 10:57:20,0.665517777446892,120,0.37235785515521175,1.7873069366818675,False
2010-05-18 10:57:20,2010-05-18 11:17:20,2010-05-18 11:07:20,0.336166826761777,120,0.37235785515521175,0.9028057877861901,False
2010-05-18 11:07:20,2010-05-18 11:27:20,2010-05-18 11:17:20,0.4552154558523679,120,0.37235785515521175,1.222521425424524,False
2010-05-18 11:17:20,2010-05-18 11:37:20,2010-05-18 11:27:20,0.2885694543449436,120,0.3743066559747959,0.7709439566160815,False
2010-05-18 11:27:20,2010-05-18 11:47:20,2010-05-18 11:37:20,0.581915125128678,120,0.37568626489028367,1.5489390470493296,False
2010-05-18 11:37:20,2010-05-18 11:57:20,2010-05-18 11:47:20,0.2816331886234138,120,0.37568626489028367,0.7496499471591346,False
2010-05-18 11:47:20,2010-05-18 12:07:20,2010-05-18 11:57:20,0.247154256334499,120,0.37568626489028367,0.6578740812009152,False
2010-05-18 11:57:20,2010-05-18 12:17:20,2010-05-18 12:07:20,0.3421601817579689,120,0.3743066559747959,0.9141172786973054,False
2010-05-18 12:07:20,2010-05-18 12:27:20,2010-05-18 12:17:20,0.3953665571262424,120,0.37235785515521175,1.061791907039103,False
2010-05-18 12:17:20,2010-05-18 12:37:20,2010-05-18 12:27:20,0.3029674973036149,120,0.3693605187292849,0.8202487324468716,False
2010-05-18 12:27:20,2010-05-18 12:47:20,2010-05-18 12:37:20,0.285115081830479,120,0.36745010928884475,0.7759286896996296,False
2010-05-18 12:37:20,2010-05-18 12:57:20,2010-05-18 12:47:20,0.2249316298890581,120,0.3662274218945063,0.614185657440613,False
2010-05-18 12:47:20,2010-05-18 13:07:20,2010-05-18 12:57:20,0.4477828983020255,120,0.36431922617901724,1.2290948874655228,False
2010-05-18 12:57:20,2010-05-18 13:17:20,2010-05-18 13:07:20,0.315096059233402,120,0.3662274218945063,0.8603835769681033,False
2010-05-18 13:07:20,2010-05-18 13:27:20,2010-05-18 13:17:20,0.2430429543885454,120,0.3662274218945063,0.6636394214591478,False
2010-05-18 13:17:20,2010-05-18 13:37:20,2010-05-18 13:27:20,0.2731289382213396,120,0.36431922617901724,0.7496967455874287,False
2010-05-18 13:27:20,2010-05-18 13:47:20,2010-05-18 13:37:20,0.2423243203869709,120,0.36431922617901724,0.6651428279766352,False
2010-05-18 13:37:20,2010-05-18 13:57:20,2010-05-18 13:47:20,0.2094587994106353,120,0.3623273815418045,0.5780926589630887,False
2010-05-18 13:47:20,2010-05-18 14:07:20,2010-05-18 13:57:20,0.2161284367171717,120,0.36151805286857797,0.597835806544744,False
2010-05-18 13:57:20,2010-05-18 14:17:20,2010-05-18 14:07:20,0.2721372053489483,120,0.3608894580758903,0.754073579205856,False
2010-05-18 14:07:20,2010-05-18 14:27:20,2010-05-18 14:17:20,0.502420761911547,120,0.3608894580758903,1.392173560818988,False
2010-05-18 14:17:20,2010-05-18 14:37:20,2010-05-18 14:27:20,0.2496389478584862,120,0.3608894580758903,0.6917324467981285,False
2010-05-18 14:27:20,2010-05-18 14:47:20,2010-05-18 14:37:20,0.2353346605576647,120,0.3608894580758903,0.6520962452391085,False
2010-05-18 14:37:20,2010-05-18 14:57:20,2010-05-18 14:47:20,0.2893010526752502,120,0.3608894580758903,0.801633425973928,False
2010-05-18 14:47:20,2010-05-18 15:07:20,2010-05-18 14:57:20,0.1884796346205386,120,0.3608894580758903,0.5222641737041369,False
2010-05-18 14:57:20,2010-05-18 15:17:20,2010-05-18 15:07:20,0.4847453612413518,120,0.358257144284001,1.3530654418913133,False
2010-05-18 15:07:20,2010-05-18 15:27:20,2010-05-18 15:17:20,0.3105867883466537,120,0.358257144284001,0.8669381568576408,False
2010-05-18 15:17:20,2010-05-18 15:37:20,2010-05-18 15:27:20,0.2675779575365017,120,0.3559091330888073,0.7518153726887785,False
2010-05-18 15:27:20,2010-05-18 15:47:20,2010-05-18 15:37:20,0.3127524158166298,120,0.358257144284001,0.8729830536713644,False
2010-05-18 15:37:20,2010-05-18 15:57:20,2010-05-18 15:47:20,0.34998889429378,120,0.3559091330888073,0.9833658699802175,False
2010-05-18 15:47:20,2010-05-18 16:07:20,2010-05-18 15:57:20,0.3308830296938402,120,0.3559091330888073,0.9296840090115852,False
2010-05-18 15:57:20,2010-05-18 16:17:20,2010-05-18 16:07:20,0.6489241350945489,120,0.3559091330888073,1.8232859872484022,False
2010-05-18 16:07:20,2010-05-18 16:27:20,2010-05-18 16:17:20,0.3074569676543992,120,0.3559091330888073,0.8638636637000316,False
2010-05-18 16:17:20,2010-05-18 16:37:20,2010-05-18 16:27:20,0.3605665651110867,120,0.3559091330888073,1.013086014348267,False
2010-05-18 16:27:20,2010-05-18 16:47:20,2010-05-18 16:37:20,0.314794821108138,120,0.3559091330888073,0.8844808740257577,False
2010-05-18 16:37:20,2010-05-18 16:57:20,2010-05-18 16:47:20,0.1808543186443934,120,0.3559091330888073,0.5081474506563624,False
2010-05-18 16:47:20,2010-05-18 17:07:20,2010-05-18 16:57:20,0.1570131791803829,120,0.3533804370699448,0.4443176891235357,False
2010-05-18 16:57:20,2010-05-18 17:17:20,2010-05-18 17:07:20,0.2443740027523105,120,0.3533804370699448,0.691532346211744,False
2010-05-18 17:07:20,2010-05-18 17:27:20,2010-05-18 17:17:20,0.2582347623362789,120,0.3533804370699448,0.7307556821125509,False
2010-05-18 17:17:20,2010-05-18 17:37:20,2010-05-18 17:27:20,0.1102410849562893,120,0.3533804370699448,0.31196148227772214,False
2010-05-18 17:27:20,2010-05-18 17:47:20,2010-05-18 17:37:20,0.2003988789754839,75,0.3504396128564853,0.571849961087455,False
2010-05-19 08:27:20,2010-05-19 08:47:20,2010-05-19 08:37:20,0.2724278244849142,76,0.3498571607807094,0.7786830027345705,False
2010-05-19 08:37:20,2010-05-19 08:57:20,2010-05-19 08:47:20,0.2145793429144941,120,0.3498571607807094,0.613334145957334,False
2010-05-19 08:47:20,2010-05-19 09:07:20,2010-05-19 08:57:20,0.3818935284083186,120,0.3498571607807094,1.0915698496955721,False
2010-05-19 08:57:20,2010-05-19 09:17:20,2010-05-19 09:07:20,0.3038456526997941,120,0.3498571607807094,0.8684848754324759,False
2010-05-19 09:07:20,2010-05-19 09:27:20,2010-05-19 09:17:20,0.1848132921358525,120,0.3495275556716271,0.5287517082329276,False
2010-05-19 09:17:20,2010-05-19 09:37:20,2010-05-19 09:27:20,0.2723487159937653,120,0.3495275556716271,0.7791909724268794,False
2010-05-19 09:27:20,2010-05-19 09:47:20,2010-05-19 09:37:20,0.1939564562920804,120,0.3498571607807094,0.5543875559364422,False
2010-05-19 09:37:20,2010-05-19 09:57:20,2010-05-19 09:47:20,0.3148243190592885,120,0.3498571607807094,0.8998653003321562,False
2010-05-19 09:47:20,2010-05-19 10:07:20,2010-05-19 09:57:20,0.1900479629652495,120,0.3498571607807094,0.543215872846952,False
2010-05-19 09:57:20,2010-05-19 10:17:20,2010-05-19 10:07:20,0.1645443921811214,120,0.3504396128564853,0.4695370789845807,False
2010-05-19 10:07:20,2010-05-19 10:27:20,2010-05-19 10:17:20,0.3902162623473659,120,0.3498571607807094,1.115358798078035,False
2010-05-19 10:17:20,2010-05-19 10:37:20,2010-05-19 10:27:20,0.3229062353553842,120,0.3495275556716271,0.9238362758979353,False
2010-05-19 10:27:20,2010-05-19 10:47:20,2010-05-19 10:37:20,0.3743658203381736,120,0.3498571607807094,1.0700533312017193,False
2010-05-19 10:37:20,2010-05-19 10:57:20,2010-05-19 10:47:20,0.2407879779484197,120,0.3498571607807094,0.6882465329882034,False
2010-05-19 10:47:20,2010-05-19 11:07:20,2010-05-19 10:57:20,0.4054629363795967,120,0.3498571607807094,1.1589385092899127,False
2010-05-19 10:57:20,2010-05-19 11:17:20,2010-05-19 11:07:20,0.307527951649257,120,0.3498571607807094,0.8790100250142248,False
2010-05-19 11:07:20,2010-05-19 11:27:20,2010-05-19 11:17:20,0.5289679456157687,120,0.3498571607807094,1.5119540341417392,False
2010-05-19 11:17:20,2010-05-19 11:37:20,2010-05-19 11:27:20,0.4677687277717365,120,0.3504396128564853,1.334805514590329,False
2010-05-19 11:27:20,2010-05-19 11:47:20,2010-05-19 11:37:20,0.5932005837809767,120,0.3504396128564853,1.692732676382418,False
2010-05-19 11:37:20,2010-05-19 11:57:20,2010-05-19 11:47:20,0.4986276096768723,120,0.3504396128564853,1.4228631449866203,False
2010-05-19 11:47:20,2010-05-19 12:07:20,2010-05-19 11:57:20,0.5037235927234102,120,0.3504396128564853,1.4374048316555437,False
2010-05-19 11:57:20,2010-05-19 12:17:20,2010-05-19 12:07:20,0.6381711608490126,120,0.3498571607807094,1.8240906072207523,False
2010-05-19 12:07:20,2010-05-19 12:27:20,2010-05-19 12:17:20,0.7227061357517103,120,0.3498571607807094,2.0657177178794486,True
2010-05-19 12:17:20,2010-05-19 12:37:20,2010-05-19 12:27:20,0.3704682186990053,120,0.3498571607807094,1.0589127799251048,False
2010-05-19 12:27:20,2010-05-19 12:47:20,2010-05-19 12:37:20,0.3259193630888627,120,0.3495275556716271,0.9324568486813563,False
2010-05-19 12:37:20,2010-05-19 12:57:20,2010-05-19 12:47:20,0.4285339794708221,120,0.3495275556716271,1.2260377544407963,False
2010-05-19 12:47:20,2010-05-19 13:07:20,2010-05-19 12:57:20,0.1978416315324193,120,0.34916979295074035,0.5666058047590906,False
2010-05-19 12:57:20,2010-05-19 13:17:20,2010-05-19 13:07:20,0.480178026366543,120,0.3455850417919172,1.389464150059095,False
2010-05-19 13:07:20,2010-05-19 13:27:20,2010-05-19 13:17:20,0.2928654817070827,120,0.34916979295074035,0.8387480464222148,False
2010-05-19 13:17:20,2010-05-19 13:37:20,2010-05-19 13:27:20,0.4274002900985892,120,0.3495275556716271,1.2227942637521882,False
2010-05-19 13:27:20,2010-05-19 13:47:20,2010-05-19 13:37:20,0.2016923608451424,120,0.3498571607807094,0.5764991643877292,False
2010-05-19 13:37:20,2010-05-19 13:57:20,2010-05-19 13:47:20,0.2984433166363388,120,0.3504396128564853,0.8516255174570107,False
2010-05-19 13:47:20,2010-05-19 14:07:20,2010-05-19 13:57:20,0.272628931073142,120,0.3498571607807094,0.7792578275795988,False
2010-05-19 13:57:20,2010-05-19 14:17:20,2010-05-19 14:07:20,0.2342199884519804,120,0.3498571607807094,0.6694731870838841,False
2010-05-19 14:07:20,2010-05-19 14:27:20,2010-05-19 14:17:20,0.280520761079674,120,0.3498571607807094,0.8018151192151945,False
2010-05-19 14:17:20,2010-05-19 14:37:20,2010-05-19 14:27:20,0.2927407003763741,120,0.3498571607807094,0.8367434861791041,False
2010-05-19 14:27:20,2010-05-19 14:47:20,2010-05-19 14:37:20,0.2050611780354969,120,0.3498571607807094,0.5861282861208301,False
2010-05-19 14:37:20,2010-05-19 14:57:20,2010-05-19 14:47:20,0.4702666869834049,120,0.3504396128564853,1.3419335877876115,False
2010-05-19 14:47:20,2010-05-19 15:07:20,2010-05-19 14:57:20,0.2997480277601538,120,0.3504396128564853,0.8553485872126817,False
2010-05-19 14:57:20,2010-05-19 15:17:20,2010-05-19 15:07:20,0.4549043687323021,120,0.35202896553998525,1.2922356205391052,False
2010-05-19 15:07:20,2010-05-19 15:27:20,2010-05-19 15:17:20,0.3232298284600656,120,0.35496978975344484,0.9105840490949237,False
2010-05-19 15:17:20,2010-05-19 15:37:20,2010-05-19 15:27:20,0.3361846402707475,120,0.3559091330888073,0.944579975661546,False
2010-05-19 15:27:20,2010-05-19 15:47:20,2010-05-19 15:37:20,0.3682528187595644,120,0.3559091330888073,1.034682126765421,False
2010-05-19 15:37:20,2010-05-19 15:57:20,2010-05-19 15:47:20,0.6466876986505864,120,0.3559091330888073,1.8170022585209225,False
2010-05-19 15:47:20,2010-05-19 16:07:20,2010-05-19 15:57:20,0.5620236551517082,120,0.3559091330888073,1.5791211938679603,False
2010-05-19 15:57:20,2010-05-19 16:17:20,2010-05-19 16:07:20,0.3658074439708875,120,0.35496978975344484,1.030531201612876,False
2010-05-19 16:07:20,2010-05-19 16:27:20,2010-05-19 16:17:20,0.4117956575304886,120,0.35496978975344484,1.1600864902236157,False
2010-05-19 16:17:20,2010-05-19 16:37:20,2010-05-19 16:27:20,0.3351226471494235,120,0.35496978975344484,0.9440877979565339,False
2010-05-19 16:27:20,2010-05-19 16:47:20,2010-05-19 16:37:20,0.3230578589068431,120,0.35496978975344484,0.9100995865908275,False
2010-05-19 16:37:20,2010-05-19 16:57:20,2010-05-19 16:47:20,0.3935416740950266,120,0.3559091330888073,1.1057363734378494,False
2010-05-19 16:47:20,2010-05-19 17:07:20,2010-05-19 16:57:20,0.328598090957259,120,0.358257144284001,0.9172129466224115,False
2010-05-19 16:57:20,2010-05-19 17:17:20,2010-05-19 17:07:20,0.4793091137455304,120,0.3608456366945185,1.3282940543113722,False
2010-05-19 17:07:20,2010-05-19 17:27:20,2010-05-19 17:17:20,0.7444825579211264,120,0.3619475600284122,2.0568796149991613,True
2010-05-19 17:17:20,2010-05-19 17:37:20,2010-05-19 17:27:20,0.262018522638927,120,0.3619475600284122,0.7239129409198366,False
2010-05-19 17:27:20,2010-05-19 17:47:20,2010-05-19 17:37:20,0.624472969314853,82,0.3619475600284122,1.7253133831481913,False
2010-05-20 08:27:20,2010-05-20 08:47:20,2010-05-20 08:37:20,0.1844615020696952,56,0.3628007100830105,0.508437544202958,False
2010-05-20 08:37:20,2010-05-20 08:57:20,2010-05-20 08:47:20,0.4268262888769109,116,0.36431922617901724,1.1715722317305846,False
2010-05-20 08:47:20,2010-05-20 09:07:20,2010-05-20 08:57:20,0.362831008387147,120,0.36431922617901724,0.9959150720441556,False
2010-05-20 08:57:20,2010-05-20 09:17:20,2010-05-20 09:07:20,0.5139261413543342,120,0.36431922617901724,1.410647872593482,False
2010-05-20 09:07:20,2010-05-20 09:27:20,2010-05-20 09:17:20,0.846936588033248,120,0.3628007100830105,2.3344402711876304,True
2010-05-20 09:17:20,2010-05-20 09:37:20,2010-05-20 09:27:20,0.4469028698526685,120,0.3628007100830105,1.2318136581111294,False
2010-05-20 09:27:20,2010-05-20 09:47:20,2010-05-20 09:37:20,0.6893491746154781,120,0.36431922617901724,1.8921570015543163,False
2010-05-20 09:37:20,2010-05-20 09:57:20,2010-05-20 09:47:20,0.6288407695509194,120,0.36431922617901724,1.7260707762974963,False
2010-05-20 09:47:20,2010-05-20 10:07:20,2010-05-20 09:57:20,0.3493296840756154,120,0.36703013136522594,0.9517738578471174,False
2010-05-20 09:57:20,2010-05-20 10:17:20,2010-05-20 10:07:20,0.4123267113209336,120,0.36703013136522594,1.1234137910890858,False
2010-05-20 10:07:20,2010-05-20 10:27:20,2010-05-20 10:17:20,0.3490099018258654,120,0.36703013136522594,0.9509025880999702,False
2010-05-20 10:17:20,2010-05-20 10:37:20,2010-05-20 10:27:20,0.2301862979741284,120,0.36703013136522594,0.6271591302815235,False
2010-05-20 10:27:20,2010-05-20 10:47:20,2010-05-20 10:37:20,0.3559477234569154,120,0.3682997531765656,0.9664620200988064,False
2010-05-20 10:37:20,2010-05-20 10:57:20,2010-05-20 10:47:20,0.3497254272676388,120,0.3682997531765656,0.9495673680236703,False
2010-05-20 10:47:20,2010-05-20 11:07:20,2010-05-20 10:57:20,0.3173848437472229,120,0.3694074531462861,0.8591728213494867,False
2010-05-20 10:57:20,2010-05-20 11:17:20,2010-05-20 11:07:20,0.3015438577671046,120,0.3707293864173379,0.8133799715236232,False
2010-05-20 11:07:20,2010-05-20 11:27:20,2010-05-20 11:17:20,0.6485464025768584,120,0.37130129368997633,1.7466850064852508,False
2010-05-20 11:17:20,2010-05-20 11:37:20,2010-05-20 11:27:20,0.6258891968116952,120,0.37130129368997633,1.6856639269732545,False
2010-05-20 11:27:20,2010-05-20 11:47:20,2010-05-20 11:37:20,0.3558705427206992,120,0.37298892679122786,0.9541048464419687,False
2010-05-20 11:37:20,2010-05-20 11:57:20,2010-05-20 11:47:20,0.5234564041462829,120,0.3762682330133835,1.3911788405684091,False
2010-05-20 11:47:20,2010-05-20 12:07:20,2010-05-20 11:57:20,0.2743922639372719,120,0.3762682330133835,0.7292464254549812,False
2010-05-20 11:57:20,2010-05-20 12:17:20,2010-05-20 12:07:20,0.2875522098778606,120,0.37880436204762147,0.7591048010205091,False
2010-05-20 12:07:20,2010-05-20 12:27:20,2010-05-20 12:17:20,0.1795207251888415,120,0.3806009761908937,0.4716769961693459,False
2010-05-20 12:17:20,2010-05-20 12:37:20,2010-05-20 12:27:20,0.5436818807500587,120,0.3806009761908937,1.4284826229068062,False
2010-05-20 12:27:20,2010-05-20 12:47:20,2010-05-20 12:37:20,0.5026858103797756,120,0.38182870119172824,1.3165218036539406,False
2010-05-20 12:37:20,2010-05-20 12:57:20,2010-05-20 12:47:20,0.3627704117788741,120,0.3806009761908937,0.9531515536547742,False
2010-05-20 12:47:20,2010-05-20 13:07:20,2010-05-20 12:57:20,0.5947519379089035,120,0.38182870119172824,1.5576407327490547,False
2010-05-20 12:57:20,2010-05-20 13:17:20,2010-05-20 13:07:20,0.519722481478596,120,0.38241165107397085,1.359065499230997,False
2010-05-20 13:07:20,2010-05-20 13:27:20,2010-05-20 13:17:20,0.1696614263495253,120,0.38331568931063364,0.44261539791039983,False
2010-05-20 13:17:20,2010-05-20 13:37:20,2010-05-20 13:27:20,0.3948532623288017,120,0.38331568931063364,1.0300994019809562,False
2010-05-20 13:27:20,2010-05-20 13:47:20,2010-05-20 13:37:20,0.2762170983160393,120,0.38331568931063364,0.7205995111047929,False
2010-05-20 13:37:20,2010-05-20 13:57:20,2010-05-20 13:47:20,0.5418411151106323,120,0.38331568931063364,1.413563624502549,False
2010-05-20 13:47:20,2010-05-20 14:07:20,2010-05-20 13:57:20,0.3340331362734673,120,0.38510170218300166,0.8673894048765685,False
2010-05-20 13:57:20,2010-05-20 14:17:20,2010-05-20 14:07:20,0.6686491566630022,120,0.38698819720786,1.7278282942150192,False
2010-05-20 14:07:20,2010-05-20 14:27:20,2010-05-20 14:17:20,0.4159551529006984,120,0.3888454286393634,1.0697185109162697,False
2010-05-20 14:17:20,2010-05-20 14:37:20,2010-05-20 14:27:20,0.3611247082779503,120,0.39065346259654865,0.924411896614636,False
2010-05-20 14:27:20,2010-05-20 14:47:20,2010-05-20 14:37:20,0.3709905541356705,120,0.39065346259654865,0.9496666218438585,False
2010-05-20 14:37:20,2010-05-20 14:57:20,2010-05-20 14:47:20,0.4075952201643605,120,0.392316168470379,1.038945760898802,False
2010-05-20 14:47:20,2010-05-20 15:07:20,2010-05-20 14:57:20,0.4707867950130168,120,0.392316168470379,1.2000188441087984,False
2010-05-20 14:57:20,2010-05-20 15:17:20,2010-05-20 15:07:20,0.2365315924274159,120,0.39419746821191415,0.6000332612493096,False
2010-05-20 15:07:20,2010-05-20 15:27:20,2010-05-20 15:17:20,0.5663474185966406,120,0.395779572719944,1.4309667745217145,False
2010-05-20 15:17:20,2010-05-20 15:37:20,2010-05-20 15:27:20,0.4908645785213636,120,0.3986584822298662,1.2312909430040206,False
2010-05-20 15:27:20,2010-05-20 15:47:20,2010-05-20 15:37:20,0.3874745949313609,120,0.4007350773903404,0.9669096038576552,False
2010-05-20 15:37:20,2010-05-20 15:57:20,2010-05-20 15:47:20,0.316167719328489,120,0.40159034053110926,0.7872891536941662,False
2010-05-20 15:47:20,2010-05-20 16:07:20,2010-05-20 15:57:20,0.2877272379154278,120,0.40322775262731914,0.7135601060211697,False
2010-05-20 15:57:20,2010-05-20 16:17:20,2010-05-20 16:07:20,0.3837016048816442,120,0.4047984170020257,0.9478831654614007,False
2010-05-20 16:07:20,2010-05-20 16:27:20,2010-05-20 16:17:20,0.3829297737396231,120,0.4065290782719786,0.9419492828590064,False
2010-05-20 16:17:20,2010-05-20 16:37:20,2010-05-20 16:27:20,0.4883343576868172,120,0.40969543884742454,1.1919448238443258,False
2010-05-20 16:27:20,2010-05-20 16:47:20,2010-05-20 16:37:20,0.2209277873897528,120,0.4120611844257111,0.5361528718063058,False
2010-05-20 16:37:20,2010-05-20 16:57:20,2010-05-20 16:47:20,0.1809117402136468,120,0.4126970369127957,0.43836452417242355,False
2010-05-20 16:47:20,2010-05-20 17:07:20,2010-05-20 16:57:20,0.400611081348646,120,0.41451125770267805,0.9664661065393731,False
2010-05-20 16:57:20,2010-05-20 17:17:20,2010-05-20 17:07:20,0.4041338976244547,120,0.41837263266196134,0.9659663803846096,False
2010-05-20 17:07:20,2010-05-20 17:27:20,2010-05-20 17:17:20,0.5949128199765352,120,0.4238082006500675,1.4037312611318402,False
2010-05-20 17:17:20,2010-05-20 17:37:20,2010-05-20 17:27:20,0.4661624572507274,120,0.42711328948775007,1.0914257849710325,False
2010-05-20 17:27:20,2010-05-20 17:47:20,2010-05-20 17:37:20,0.2208873838998458,89,0.42796713478470566,0.5161316511160746,False
2010-05-21 08:27:20,2010-05-21 08:47:20,2010-05-21 08:37:20,0.2904913880992178,62,0.43036240919411056,0.6749924758604896,False
2010-05-21 08:37:20,2010-05-21 08:57:20,2010-05-21 08:47:20,0.6140543439049853,120,0.43036240919411056,1.426830807678703,False
2010-05-21 08:47:20,2010-05-21 09:07:20,2010-05-21 08:57:20,0.5802979409167636,120,0.43036240919411056,1.3483936526970832,False
