month,cme_id,t0,dt0_hr,pa_deg,da_deg,v_km_s,dv_km_s,minv_km_s,maxv_km_s,halo_flag,source_url
03,0067,2011-03-20 10:36:00,1,310,34,381,64,327,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0066,2011-03-20 02:36:00,1,40,10,408,61,310,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0065,2011-03-19 21:48:00,1,93,12,686,79,612,833,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0064,2011-03-19 21:36:00,1,109,28,547,112,416,718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0063,2011-03-19 17:24:00,3,235,64,375,81,228,548,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0062,2011-03-19 12:12:00,3,257,60,976,180,466,1201,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0061,2011-03-19 12:12:00,2,304,26,552,141,393,822,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0060,2011-03-19 06:24:00,0,117,12,1196,393,1008,1952,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0059,2011-03-18 16:00:00,1,164,10,652,50,584,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0058,2011-03-18 07:12:00,1,107,8,388,36,337,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0057,2011-03-18 04:28:00,1,176,18,400,78,314,566,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0056,2011-03-18 01:36:00,2,308,14,352,7,345,367,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0055,2011-03-17 17:12:00,2,95,36,413,187,136,644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0054,2011-03-17 15:24:00,1,313,12,1689,853,381,1893,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0053,2011-03-17 14:12:00,1,247,8,286,194,139,584,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0052,2011-03-17 12:36:00,4,159,172,683,104,428,905,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0051,2011-03-17 11:48:00,1,298,30,568,162,247,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0050,2011-03-17 11:24:00,1,109,28,651,22,598,664,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0049,2011-03-17 11:24:00,2,307,20,546,46,437,579,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0048,2011-03-16 23:12:00,1,175,24,341,48,274,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0047,2011-03-16 21:48:00,0,1,12,770,102,589,880,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0046,2011-03-16 21:48:00,1,20,58,639,302,140,1358,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0045,2011-03-16 21:36:00,0,71,12,742,68,651,833,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0044,2011-03-16 21:36:00,4,224,126,512,259,139,1077,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0043,2011-03-16 19:12:00,0,276,10,507,148,232,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0042,2011-03-16 19:12:00,3,296,106,578,92,381,781,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0041,2011-03-16 02:00:00,8,292,54,217,67,131,304,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0040,2011-03-15 20:12:00,0,40,10,525,154,286,744,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0039,2011-03-14 21:35:00,1,283,20,375,85,254,510,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0038,2011-03-14 06:48:00,5,51,48,346,73,137,427,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0037,2011-03-14 04:24:00,0,269,12,856,397,191,1201,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0036,2011-03-14 04:24:00,2,279,32,356,12,323,363,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0035,2011-03-13 14:36:00,2,268,10,612,179,398,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0034,2011-03-12 17:36:00,1,276,6,656,56,573,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0033,2011-03-12 17:12:00,1,90,18,117,13,116,154,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0032,2011-03-12 17:12:00,1,94,58,292,103,189,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0031,2011-03-12 17:12:00,1,45,16,419,4,416,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0030,2011-03-12 16:48:00,1,282,10,455,118,419,718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0029,2011-03-12 02:24:00,9,213,112,419,53,297,499,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0028,2011-03-11 23:12:00,1,223,12,140,9,123,146,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0027,2011-03-10 08:24:00,1,275,8,408,44,357,480,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0026,2011-03-09 10:24:00,0,236,10,367,57,353,484,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0025,2011-03-09 03:24:00,4,236,30,464,110,262,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0024,2011-03-08 22:25:00,1,173,32,1428,373,639,1644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0023,2011-03-08 22:25:00,1,73,64,976,469,141,1612,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0022,2011-03-08 22:25:00,2,287,16,739,482,215,1461,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0021,2011-03-08 22:25:00,2,349,72,995,346,602,1654,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0020,2011-03-08 20:00:00,3,246,90,589,86,413,781,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0019,2011-03-08 12:48:00,1,62,10,413,6,411,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0018,2011-03-08 11:24:00,1,72,10,395,42,327,462,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0017,2011-03-08 06:48:00,5,248,46,208,135,117,584,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0016,2011-03-08 04:12:00,2,70,122,753,100,473,868,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0015,2011-03-07 21:24:00,1,284,18,695,272,365,1250,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0014,2011-03-07 20:48:00,2,66,58,771,107,548,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0013,2011-03-07 20:12:00,8,275,220,694,413,263,1644,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0012,2011-03-07 15:48:00,1,297,16,686,12,686,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0011,2011-03-07 14:48:00,2,37,108,618,117,294,844,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0010,2011-03-06 23:48:00,1,270,58,353,55,209,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0009,2011-03-06 19:12:00,0,108,30,369,173,100,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0008,2011-03-06 19:12:00,1,118,46,277,24,241,327,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0007,2011-03-06 13:36:00,1,116,14,140,2,138,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0006,2011-03-06 05:12:00,1,117,12,328,23,290,337,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0005,2011-03-06 05:12:00,1,120,18,499,121,388,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0004,2011-03-04 05:48:00,2,79,92,516,96,301,752,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0003,2011-03-03 20:36:00,4,63,92,357,58,216,446,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0002,2011-03-03 06:12:00,3,183,72,228,29,204,304,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
03,0001,2011-03-03 03:40:00,1,67,12,212,39,141,221,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/03/cmecat.txt
04,0122,2011-04-30 10:12:00,1,242,14,416,67,347,534,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0121,2011-04-29 19:24:00,8,103,44,140,87,134,347,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0120,2011-04-28 17:36:00,2,6,18,306,10,301,327,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0119,2011-04-28 14:36:00,1,356,6,253,29,202,281,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0118,2011-04-28 13:36:00,1,342,18,220,39,199,300,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0117,2011-04-27 08:00:00,1,326,154,475,105,282,694,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0116,2011-04-27 02:36:00,3,63,84,694,150,416,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0115,2011-04-27 01:25:00,1,107,16,505,52,416,558,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0114,2011-04-26 23:12:00,2,115,16,437,66,385,563,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0113,2011-04-25 22:24:00,2,172,34,140,2,136,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0112,2011-04-25 20:48:00,1,82,10,655,196,413,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0111,2011-04-25 18:12:00,3,68,38,465,88,241,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0110,2011-04-24 21:36:00,3,50,130,270,40,179,349,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0109,2011-04-24 14:36:00,1,89,8,419,980,137,2016,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0108,2011-04-24 14:00:00,1,80,22,1350,809,139,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0107,2011-04-24 14:00:00,1,275,16,372,36,341,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0106,2011-04-24 14:00:00,3,82,18,494,202,139,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0105,2011-04-24 11:24:00,4,280,66,373,45,261,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0104,2011-04-24 09:24:00,3,70,22,424,22,369,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0103,2011-04-24 02:24:00,1,1,16,315,175,123,631,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0102,2011-04-24 02:12:00,1,0,6,710,622,291,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0101,2011-04-23 18:36:00,2,282,26,206,56,131,310,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0100,2011-04-23 00:48:00,2,74,10,431,246,426,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0099,2011-04-22 18:24:00,0,92,10,1129,458,694,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0098,2011-04-22 08:48:00,1,274,18,145,16,117,163,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0097,2011-04-21 18:48:00,0,103,16,604,196,269,932,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0096,2011-04-21 18:48:00,1,90,10,690,120,686,916,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0095,2011-04-21 01:25:00,0,305,8,259,7,252,271,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0094,2011-04-21 01:25:00,2,284,98,365,46,315,496,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0093,2011-04-20 20:48:00,1,14,22,451,147,279,718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0092,2011-04-20 18:12:00,1,121,8,325,99,315,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0091,2011-04-20 06:36:00,4,64,42,412,25,374,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0090,2011-04-20 06:24:00,1,71,8,383,24,349,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0089,2011-04-20 06:00:00,2,63,28,179,45,134,244,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0088,2011-04-20 00:24:00,1,11,8,675,148,416,811,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0087,2011-04-19 22:36:00,4,35,52,553,92,355,753,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0086,2011-04-19 00:36:00,1,331,8,210,20,167,211,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0085,2011-04-19 00:36:00,2,288,46,259,60,140,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0084,2011-04-19 00:36:00,1,247,8,516,237,140,856,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0083,2011-04-18 19:48:00,1,80,18,247,102,135,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0082,2011-04-18 17:24:00,1,113,56,413,176,104,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0081,2011-04-18 04:12:00,1,279,80,318,73,181,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0080,2011-04-18 03:48:00,1,248,14,843,442,134,1024,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0079,2011-04-18 03:48:00,0,42,10,341,23,315,381,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0078,2011-04-17 22:24:00,2,260,26,179,39,124,244,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0077,2011-04-17 19:00:00,1,44,18,781,81,631,880,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0076,2011-04-17 19:00:00,3,266,38,137,2,132,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0075,2011-04-17 17:24:00,2,27,60,421,41,398,543,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0074,2011-04-17 16:24:00,1,209,124,480,42,395,578,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0073,2011-04-17 14:12:00,1,118,14,140,286,137,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0072,2011-04-17 12:36:00,4,27,48,456,191,134,811,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0071,2011-04-17 04:00:00,1,103,40,395,211,139,932,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0070,2011-04-17 03:24:00,7,348,82,142,53,136,284,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0069,2011-04-16 15:12:00,1,85,8,710,812,351,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0068,2011-04-16 13:36:00,1,129,16,666,175,416,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0067,2011-04-16 13:36:00,1,273,12,177,11,165,195,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0066,2011-04-16 12:48:00,1,247,8,332,44,294,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0065,2011-04-16 09:36:00,2,102,42,258,44,201,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0064,2011-04-16 04:48:00,1,264,14,416,47,393,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0063,2011-04-16 01:36:00,1,97,40,323,96,144,492,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0062,2011-04-15 22:36:00,1,268,14,142,1,138,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0061,2011-04-15 17:24:00,2,111,12,227,117,134,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0060,2011-04-15 15:24:00,1,25,12,154,38,142,232,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0059,2011-04-15 09:24:00,1,282,10,142,1,141,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0058,2011-04-15 00:24:00,0,85,16,336,125,193,563,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0057,2011-04-15 00:12:00,1,109,44,413,73,209,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0056,2011-04-14 23:12:00,1,114,10,242,16,226,272,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0055,2011-04-14 14:46:00,1,46,6,455,711,388,1874,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0054,2011-04-14 13:36:00,2,53,12,416,56,324,466,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0053,2011-04-14 09:12:00,1,62,18,419,55,378,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0052,2011-04-14 08:12:00,2,54,38,543,171,136,905,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0051,2011-04-14 04:24:00,2,205,40,413,71,267,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0050,2011-04-13 21:36:00,2,308,66,446,53,349,562,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0049,2011-04-13 17:12:00,5,229,44,261,95,134,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0048,2011-04-13 12:48:00,1,84,6,239,107,138,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0047,2011-04-12 15:36:00,1,123,8,844,235,623,1250,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0046,2011-04-12 14:24:00,2,286,18,141,2,137,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0045,2011-04-12 13:25:00,1,84,14,422,220,209,919,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0044,2011-04-12 09:36:00,1,286,6,140,88,113,314,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0043,2011-04-12 09:24:00,1,284,26,412,56,304,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0042,2011-04-12 06:24:00,0,290,6,238,163,136,548,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0041,2011-04-12 02:48:00,1,99,8,258,136,137,490,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0040,2011-04-12 02:00:00,1,291,8,139,23,138,185,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0039,2011-04-11 22:36:00,4,279,136,334,73,139,428,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0038,2011-04-11 15:36:00,1,304,10,212,29,174,249,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0037,2011-04-11 10:48:00,1,78,10,138,52,132,254,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0036,2011-04-11 10:00:00,2,90,34,328,134,140,672,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0035,2011-04-11 08:36:00,2,263,12,425,20,419,466,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0034,2011-04-11 06:12:00,1,121,40,411,4,400,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0033,2011-04-11 01:36:00,2,290,30,415,49,293,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0032,2011-04-10 21:48:00,1,306,10,141,2,137,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0031,2011-04-10 16:12:00,3,91,16,137,0,136,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0030,2011-04-10 12:24:00,1,333,8,425,179,419,753,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0029,2011-04-10 12:24:00,1,221,24,484,304,135,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0028,2011-04-10 12:12:00,1,214,18,156,329,136,868,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0027,2011-04-10 11:36:00,2,348,22,135,14,135,173,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0026,2011-04-09 16:00:00,2,285,40,676,112,405,791,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0025,2011-04-09 16:00:00,3,270,86,424,232,139,1024,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0024,2011-04-09 11:48:00,3,0,34,180,35,139,234,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0023,2011-04-09 08:24:00,2,257,20,419,76,403,589,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0022,2011-04-09 03:24:00,1,27,12,139,1,137,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0021,2011-04-09 03:24:00,2,2,18,140,2,135,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0020,2011-04-09 03:12:00,1,60,14,141,4,135,146,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0019,2011-04-09 02:36:00,1,43,36,139,1,137,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0018,2011-04-08 23:12:00,4,56,114,199,48,132,322,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0017,2011-04-08 21:36:00,1,241,8,428,70,393,573,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0016,2011-04-08 20:00:00,0,212,6,378,11,360,388,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0015,2011-04-08 17:24:00,1,216,10,207,42,137,244,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0014,2011-04-08 10:12:00,0,277,12,229,60,140,304,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0013,2011-04-07 22:00:00,8,250,82,353,165,137,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0012,2011-04-07 20:48:00,0,327,12,425,8,416,440,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0011,2011-04-07 18:24:00,2,219,12,137,290,111,668,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0010,2011-04-07 13:48:00,0,228,10,170,31,133,220,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0009,2011-04-07 13:36:00,3,298,302,1157,464,136,1956,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0008,2011-04-07 06:00:00,4,92,94,411,13,369,425,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0007,2011-04-07 03:24:00,0,217,16,413,75,413,543,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0006,2011-04-04 21:48:00,1,37,24,355,4,345,359,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
04,0005,2011-04-04 18:48:00,1,216,14,139,1,136,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2011/04/cmecat.txt
