month,cme_id,t0,dt0_hr,pa_deg,da_deg,v_km_s,dv_km_s,minv_km_s,maxv_km_s,halo_flag,source_url
08,0034,2010-08-31 01:25:00,1,248,10,416,32,363,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0033,2010-08-30 23:05:00,1,244,10,457,81,290,499,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0032,2010-08-30 17:00:00,0,102,10,405,16,376,413,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0031,2010-08-26 05:36:00,0,67,8,411,5,408,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0030,2010-08-25 03:12:00,1,353,8,326,11,309,340,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0029,2010-08-24 01:36:00,2,64,22,310,61,214,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0028,2010-08-19 06:36:00,2,130,22,289,64,213,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0027,2010-08-19 04:24:00,1,308,10,237,10,228,256,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0026,2010-08-19 02:00:00,2,307,12,211,31,177,265,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0025,2010-08-18 21:27:00,1,104,26,654,35,618,718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0024,2010-08-18 16:36:00,1,250,14,243,1,241,244,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0023,2010-08-18 15:24:00,1,247,12,255,26,228,300,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0022,2010-08-18 12:24:00,1,101,8,437,227,137,735,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0021,2010-08-18 11:36:00,2,272,58,405,185,130,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0020,2010-08-18 06:48:00,1,77,100,1644,484,404,2016,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0019,2010-08-18 05:48:00,3,292,162,868,368,347,1894,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0018,2010-08-18 02:36:00,1,303,16,222,95,193,413,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0017,2010-08-18 00:48:00,3,304,70,304,111,136,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0016,2010-08-15 12:48:00,1,262,6,138,28,135,194,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0015,2010-08-15 10:00:00,2,267,12,137,68,133,256,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0014,2010-08-15 08:36:00,1,247,8,410,14,390,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0013,2010-08-15 08:36:00,5,305,84,255,90,110,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0012,2010-08-15 06:18:00,2,114,54,581,76,413,657,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0011,2010-08-14 11:24:00,0,10,18,1562,564,480,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0010,2010-08-14 11:24:00,0,72,26,390,180,209,833,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0009,2010-08-14 10:12:00,2,279,152,657,223,204,919,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0008,2010-08-10 05:24:00,3,298,26,589,87,416,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0007,2010-08-10 05:12:00,2,86,50,407,54,289,484,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0006,2010-08-07 21:48:00,0,114,18,492,10,469,504,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0005,2010-08-07 18:36:00,2,81,184,603,130,318,915,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0004,2010-08-07 11:36:00,5,252,74,248,88,106,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0003,2010-08-07 09:24:00,1,299,20,410,49,322,434,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0002,2010-08-07 03:12:00,2,295,28,568,83,422,753,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
08,0001,2010-08-05 23:26:00,2,296,34,419,33,382,508,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/08/cmecat.txt
09,0063,2010-09-30 23:16:00,6,346,86,368,65,233,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0062,2010-09-28 16:12:00,1,268,26,589,50,516,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0061,2010-09-28 06:00:00,1,303,12,462,68,412,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0060,2010-09-28 04:12:00,1,97,16,224,68,136,317,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0059,2010-09-28 03:24:00,0,237,24,379,63,234,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0058,2010-09-27 21:38:00,1,101,8,154,53,142,248,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0057,2010-09-27 03:24:00,0,261,8,791,356,473,1330,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0056,2010-09-27 00:00:00,5,101,28,281,90,136,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0055,2010-09-26 23:37:00,2,112,26,151,99,139,359,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0054,2010-09-26 17:48:00,1,258,10,919,567,405,1792,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0053,2010-09-25 23:16:00,1,56,6,256,31,224,296,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0052,2010-09-22 16:36:00,3,324,54,421,90,345,679,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0051,2010-09-22 04:24:00,2,75,100,422,89,268,644,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0050,2010-09-21 16:00:00,2,77,40,142,48,114,242,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0049,2010-09-17 07:12:00,0,98,10,1637,595,631,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0048,2010-09-17 07:00:00,2,88,26,308,114,289,607,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0047,2010-09-16 22:24:00,1,266,18,440,150,213,664,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0046,2010-09-15 22:12:00,0,274,10,251,32,206,304,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0045,2010-09-15 13:36:00,5,301,76,210,74,104,369,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0044,2010-09-15 03:24:00,2,304,18,359,67,259,459,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0043,2010-09-14 17:36:00,1,25,8,136,1,135,139,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0042,2010-09-14 14:00:00,2,299,56,548,130,140,735,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0041,2010-09-14 09:12:00,6,285,76,206,68,133,393,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0040,2010-09-14 07:48:00,1,105,12,1041,400,702,1689,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0039,2010-09-14 07:48:00,1,109,36,403,139,139,644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0038,2010-09-14 05:12:00,0,300,10,138,1,134,139,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0037,2010-09-14 03:24:00,2,281,52,138,1,135,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0036,2010-09-13 09:48:00,2,285,32,137,1,134,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0035,2010-09-13 09:12:00,4,313,44,139,46,133,275,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0034,2010-09-13 05:48:00,1,115,8,398,165,136,414,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0033,2010-09-13 03:24:00,6,306,54,138,2,134,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0032,2010-09-12 06:00:00,1,306,26,490,79,315,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0031,2010-09-11 17:00:00,2,123,88,422,110,309,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0030,2010-09-11 06:36:00,0,176,18,142,169,139,492,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0029,2010-09-11 06:36:00,2,173,32,143,35,114,229,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0028,2010-09-11 05:00:00,2,73,36,231,110,140,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0027,2010-09-11 02:24:00,6,39,140,365,78,166,428,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0026,2010-09-10 18:36:00,1,131,20,411,81,223,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0025,2010-09-10 12:12:00,4,308,30,279,111,131,443,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0024,2010-09-09 06:12:00,1,101,12,600,95,449,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0023,2010-09-08 23:26:00,3,275,120,667,135,345,841,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0022,2010-09-08 17:12:00,1,124,10,491,223,125,744,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0021,2010-09-08 12:24:00,1,295,8,400,47,322,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0020,2010-09-08 10:48:00,1,104,10,405,41,318,413,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0019,2010-09-07 16:12:00,2,94,66,208,46,137,275,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0018,2010-09-06 08:48:00,1,292,10,536,786,143,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0017,2010-09-06 08:48:00,2,298,22,416,20,367,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0016,2010-09-06 00:24:00,1,241,16,372,90,288,573,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0015,2010-09-05 16:00:00,1,346,22,437,75,411,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0014,2010-09-04 23:26:00,1,267,8,210,12,189,224,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0013,2010-09-04 16:00:00,1,327,16,618,46,558,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0012,2010-09-04 15:12:00,3,281,140,422,4,413,428,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0011,2010-09-04 07:57:00,0,291,8,884,490,790,1805,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0010,2010-09-04 05:17:00,1,351,12,157,0,156,158,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0009,2010-09-04 05:17:00,1,331,28,173,5,159,175,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0008,2010-09-03 00:00:00,3,65,48,140,2,134,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0007,2010-09-02 20:12:00,3,90,34,139,2,135,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0006,2010-09-02 10:12:00,1,228,30,352,59,252,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0005,2010-09-01 23:27:00,1,48,18,408,55,382,506,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0004,2010-09-01 22:12:00,2,231,80,507,84,310,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0003,2010-09-01 14:48:00,1,238,30,516,620,347,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0002,2010-09-01 14:00:00,2,229,72,454,116,309,807,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
09,0001,2010-09-01 10:12:00,2,248,58,397,51,255,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/09/cmecat.txt
10,0064,2010-10-30 22:36:00,4,247,60,406,37,318,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0063,2010-10-29 14:24:00,1,203,8,142,30,127,199,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0062,2010-10-28 15:24:00,1,173,8,1070,155,868,1250,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0061,2010-10-28 13:25:00,1,264,14,307,310,137,868,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0060,2010-10-28 13:25:00,2,216,126,251,17,230,290,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0059,2010-10-28 12:36:00,1,82,6,490,236,244,811,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0058,2010-10-28 09:24:00,3,328,14,609,184,277,744,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0057,2010-10-28 04:36:00,7,33,104,217,121,134,504,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0056,2010-10-27 06:24:00,2,23,36,274,39,231,398,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0055,2010-10-27 06:24:00,2,0,66,375,65,234,525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0054,2010-10-27 06:00:00,2,353,32,237,61,201,411,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0053,2010-10-26 14:36:00,1,307,12,781,578,243,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0052,2010-10-26 13:48:00,0,351,8,520,841,139,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0051,2010-10-26 12:36:00,1,240,10,338,191,137,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0050,2010-10-26 11:36:00,0,206,10,411,13,383,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0049,2010-10-26 11:36:00,5,319,32,600,157,253,833,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0048,2010-10-26 11:36:00,2,201,88,349,110,137,504,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0047,2010-10-26 07:48:00,1,52,6,587,25,543,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0046,2010-10-26 07:12:00,1,48,18,512,22,496,553,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0045,2010-10-25 16:36:00,4,68,70,390,107,138,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0044,2010-10-25 08:36:00,1,72,22,139,1,137,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0043,2010-10-25 08:36:00,0,78,14,138,1,137,140,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0042,2010-10-24 06:36:00,1,296,10,413,2,411,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0041,2010-10-23 05:25:00,0,272,6,148,29,108,189,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0040,2010-10-23 05:25:00,1,281,44,355,124,140,500,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0039,2010-10-23 04:36:00,1,320,6,535,241,448,1000,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0038,2010-10-22 06:00:00,1,246,10,412,504,111,1420,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0037,2010-10-21 23:16:00,9,288,134,476,151,138,868,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0036,2010-10-20 12:00:00,1,279,16,355,27,341,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0035,2010-10-20 00:48:00,1,272,10,324,68,279,453,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0034,2010-10-19 23:27:00,0,274,10,224,79,153,346,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0033,2010-10-19 21:49:00,0,318,14,365,61,268,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0032,2010-10-19 08:48:00,1,274,10,140,123,138,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0031,2010-10-19 07:24:00,1,272,42,402,60,268,432,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0030,2010-10-18 16:00:00,2,231,28,718,667,137,2016,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0029,2010-10-17 11:36:00,1,96,22,221,62,199,365,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0028,2010-10-17 11:36:00,1,21,12,349,163,224,624,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0027,2010-10-17 09:48:00,2,276,54,297,94,138,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0026,2010-10-17 09:24:00,1,41,12,200,7,185,204,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0025,2010-10-17 09:24:00,8,41,152,234,90,136,434,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0024,2010-10-17 04:48:00,2,270,30,175,123,135,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0023,2010-10-17 01:36:00,1,263,20,139,1,138,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0022,2010-10-16 20:12:00,0,270,10,379,186,254,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0021,2010-10-16 04:13:00,4,308,26,254,95,120,404,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0020,2010-10-14 17:36:00,1,53,16,425,92,274,553,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0019,2010-10-14 16:00:00,3,281,36,141,1,139,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0018,2010-10-13 23:37:00,1,77,8,413,91,239,480,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0017,2010-10-13 16:36:00,3,67,32,500,191,376,890,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0016,2010-10-13 13:25:00,1,292,6,224,652,133,1525,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0015,2010-10-13 09:48:00,0,292,6,141,4,134,145,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0014,2010-10-11 07:12:00,1,265,8,121,16,102,138,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0013,2010-10-11 05:24:00,2,263,12,175,142,137,466,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0012,2010-10-11 04:12:00,2,265,8,143,487,141,1096,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0011,2010-10-10 23:05:00,5,101,80,244,70,137,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0010,2010-10-10 19:00:00,2,44,30,502,79,307,558,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0009,2010-10-10 18:48:00,2,40,26,456,100,363,693,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0008,2010-10-08 12:36:00,6,258,106,140,37,103,233,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0007,2010-10-07 11:00:00,1,248,18,416,3,413,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0006,2010-10-07 08:00:00,6,307,72,447,79,322,651,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0005,2010-10-06 07:48:00,4,46,70,211,15,193,247,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0004,2010-10-02 12:36:00,2,155,16,345,37,264,363,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0003,2010-10-02 10:00:00,0,12,6,255,108,228,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0002,2010-10-01 10:24:00,5,59,80,142,73,105,287,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
10,0001,2010-10-01 01:36:00,0,344,6,403,13,381,411,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/10/cmecat.txt
11,0073,2010-11-30 19:12:00,0,72,22,162,400,141,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0072,2010-11-30 19:12:00,3,74,98,360,52,246,480,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0071,2010-11-29 19:36:00,1,84,30,416,9,398,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0070,2010-11-29 19:24:00,0,271,8,294,11,284,314,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0069,2010-11-29 17:36:00,1,238,6,718,31,664,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0068,2010-11-29 17:24:00,1,268,10,300,22,269,320,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0067,2010-11-29 14:36:00,5,255,68,347,46,231,416,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0066,2010-11-29 06:00:00,1,82,22,428,49,345,516,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0065,2010-11-29 05:24:00,0,45,24,557,140,345,781,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0064,2010-11-29 01:36:00,2,23,40,140,1,138,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0063,2010-11-28 22:24:00,2,27,12,385,109,204,563,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0062,2010-11-28 09:36:00,1,54,10,331,56,293,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0061,2010-11-27 06:24:00,1,208,10,219,43,141,239,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0060,2010-11-27 04:25:00,1,181,8,221,18,187,233,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0059,2010-11-26 07:48:00,1,230,22,313,23,251,328,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0058,2010-11-26 07:24:00,3,118,122,396,44,314,504,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0057,2010-11-25 22:00:00,2,257,24,624,301,139,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0056,2010-11-25 21:28:00,0,103,12,138,1,138,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0055,2010-11-25 20:36:00,2,112,30,138,104,105,435,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0054,2010-11-25 14:00:00,1,246,10,138,1,136,141,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0053,2010-11-25 14:00:00,10,183,196,151,72,133,345,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0052,2010-11-25 06:24:00,0,353,8,407,61,405,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0051,2010-11-24 23:16:00,2,347,24,612,129,434,889,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
11,0050,2010-11-24 13:25:00,2,74,22,391,132,209,618,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2010/11/cmecat.txt
