month,cme_id,t0,dt0_hr,pa_deg,da_deg,v_km_s,dv_km_s,minv_km_s,maxv_km_s,halo_flag,source_url
04,0067,2013-04-20 08:00:00,0,91,12,1249,56,1179,1350,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0066,2013-04-20 08:00:00,6,30,130,327,173,135,833,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0065,2013-04-20 06:12:00,3,264,98,625,90,419,791,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0064,2013-04-20 02:00:00,1,103,28,946,452,388,1785,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0063,2013-04-20 01:36:00,4,357,68,279,65,141,376,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0062,2013-04-19 20:00:00,2,338,14,275,6,264,282,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0061,2013-04-19 17:24:00,4,352,42,243,86,139,446,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0060,2013-04-19 14:48:00,1,37,8,388,68,309,473,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0059,2013-04-19 10:12:00,1,221,16,686,34,618,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0058,2013-04-19 07:12:00,3,286,30,310,89,165,422,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0057,2013-04-19 04:17:00,3,255,68,213,67,132,357,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0056,2013-04-18 19:12:00,0,229,8,310,119,140,413,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0055,2013-04-18 18:36:00,3,289,172,408,57,271,534,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0054,2013-04-18 18:12:00,1,305,12,156,20,137,189,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0053,2013-04-18 12:12:00,1,128,10,813,283,512,1249,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0052,2013-04-18 10:36:00,2,282,42,403,14,369,440,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0051,2013-04-18 09:24:00,1,236,46,330,246,137,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0050,2013-04-18 09:24:00,1,187,8,416,8,400,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0049,2013-04-18 06:00:00,1,207,12,396,24,351,421,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0048,2013-04-18 03:36:00,3,211,36,449,56,379,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0047,2013-04-15 08:36:00,1,218,6,696,634,413,1893,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0046,2013-04-15 07:12:00,2,238,38,548,86,405,679,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0045,2013-04-14 18:36:00,1,296,34,274,78,135,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0044,2013-04-14 09:24:00,1,347,12,463,22,431,492,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0043,2013-04-14 08:12:00,1,230,6,416,325,332,1059,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0042,2013-04-13 10:24:00,0,84,10,781,92,679,932,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0041,2013-04-12 16:28:00,2,313,36,416,119,243,704,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0040,2013-04-12 07:48:00,0,238,14,205,493,140,1329,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0039,2013-04-12 01:36:00,9,293,116,415,81,211,508,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0038,2013-04-12 01:36:00,1,329,12,138,7,127,151,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0037,2013-04-11 08:48:00,2,258,30,738,524,138,1888,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0036,2013-04-11 08:48:00,2,290,34,263,329,136,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0035,2013-04-11 08:36:00,1,296,22,796,285,383,1275,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0034,2013-04-11 07:36:00,5,106,278,578,130,369,905,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0033,2013-04-11 03:24:00,2,122,38,413,33,340,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0032,2013-04-11 00:24:00,2,318,30,274,37,209,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0031,2013-04-10 16:24:00,1,116,14,425,15,405,452,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0030,2013-04-09 15:24:00,3,103,24,184,93,137,390,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0029,2013-04-09 12:48:00,2,81,84,285,87,135,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0028,2013-04-09 12:36:00,1,65,8,294,31,272,341,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0027,2013-04-09 00:00:00,1,251,20,242,20,209,277,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0026,2013-04-08 15:45:00,1,78,10,428,42,351,469,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0025,2013-04-08 14:48:00,1,208,6,330,55,289,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0024,2013-04-08 13:36:00,1,213,12,328,90,246,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0023,2013-04-08 13:36:00,0,256,6,371,197,320,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0022,2013-04-08 08:36:00,2,237,52,413,87,282,584,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0021,2013-04-07 07:12:00,4,21,28,231,19,207,261,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0020,2013-04-07 03:48:00,1,94,38,228,84,132,372,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0019,2013-04-06 20:00:00,2,339,52,240,110,206,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0018,2013-04-06 16:12:00,1,183,16,419,83,408,573,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0017,2013-04-06 15:12:00,2,94,6,293,135,138,516,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0016,2013-04-06 12:00:00,1,276,42,349,66,234,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0015,2013-04-06 11:36:00,0,267,12,353,43,322,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0014,2013-04-06 09:24:00,1,123,24,462,108,357,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0013,2013-04-06 07:12:00,2,90,30,207,2,203,210,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0012,2013-04-06 01:25:00,0,209,8,519,119,425,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0011,2013-04-05 08:48:00,0,35,8,218,908,188,1952,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0010,2013-04-05 08:24:00,1,166,6,1449,504,589,1897,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0009,2013-04-05 07:12:00,4,64,154,459,75,252,584,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0008,2013-04-04 11:12:00,2,6,10,307,92,138,354,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0007,2013-04-04 08:36:00,2,292,38,463,30,408,531,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0006,2013-04-03 08:53:00,2,355,20,1222,474,694,2007,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0005,2013-04-01 20:12:00,1,342,22,168,102,165,357,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0004,2013-04-01 12:24:00,2,126,30,563,88,378,651,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0003,2013-04-01 01:36:00,3,348,26,413,184,186,822,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0002,2013-04-01 00:12:00,4,148,34,777,459,171,1644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
04,0001,2013-04-01 00:12:00,1,232,6,881,58,822,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/04/cmecat.txt
05,0187,2013-05-31 23:12:00,1,339,52,538,82,300,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0186,2013-05-31 21:48:00,1,331,16,328,70,241,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0185,2013-05-31 20:24:00,2,93,44,459,422,328,1488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0184,2013-05-31 17:48:00,0,9,8,225,19,209,260,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0183,2013-05-31 17:48:00,2,4,74,322,64,139,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0182,2013-05-31 12:12:00,2,115,52,262,63,208,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0181,2013-05-31 09:48:00,9,6,78,252,70,140,374,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0180,2013-05-31 07:48:00,1,221,12,762,54,657,822,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0179,2013-05-31 07:36:00,2,221,88,496,196,129,1041,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0178,2013-05-31 06:36:00,2,81,100,365,80,224,563,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0177,2013-05-30 15:48:00,1,92,30,510,3,506,517,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0176,2013-05-30 13:48:00,3,79,64,419,48,337,543,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0175,2013-05-30 12:36:00,1,354,6,415,31,412,477,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0174,2013-05-30 10:24:00,1,56,38,403,22,359,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0173,2013-05-30 07:24:00,0,358,18,315,96,172,405,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0172,2013-05-30 03:36:00,0,28,22,286,21,252,322,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0171,2013-05-30 01:25:00,4,49,100,203,52,135,284,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0170,2013-05-29 23:24:00,1,90,30,391,162,136,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0169,2013-05-29 17:24:00,1,301,16,811,29,771,844,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0168,2013-05-29 04:24:00,1,357,80,301,54,232,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0167,2013-05-29 02:24:00,1,275,12,516,101,416,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0166,2013-05-28 00:48:00,2,281,12,393,75,337,568,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0165,2013-05-27 23:24:00,1,269,12,431,258,392,1059,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0164,2013-05-27 19:36:00,4,159,96,456,61,315,548,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0163,2013-05-26 21:36:00,1,14,26,334,176,137,679,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0162,2013-05-26 19:48:00,0,312,14,264,13,233,275,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0161,2013-05-26 19:24:00,1,347,88,419,24,393,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0160,2013-05-26 19:12:00,1,284,14,553,34,488,606,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0159,2013-05-26 11:12:00,2,221,20,343,45,242,405,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0158,2013-05-26 04:12:00,0,355,8,753,152,612,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0157,2013-05-26 04:12:00,0,353,8,654,19,618,669,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0156,2013-05-26 01:36:00,1,160,10,314,741,136,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0155,2013-05-25 16:48:00,1,358,6,698,117,686,932,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0154,2013-05-25 16:12:00,1,129,12,223,88,103,349,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0153,2013-05-25 15:12:00,2,137,52,141,193,119,584,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0152,2013-05-25 02:24:00,1,316,6,138,5,137,149,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0151,2013-05-24 20:36:00,1,261,20,578,83,413,657,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0150,2013-05-24 01:36:00,2,135,52,387,357,274,1360,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0149,2013-05-23 19:24:00,1,327,60,452,78,393,652,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0148,2013-05-23 18:48:00,0,123,24,495,158,419,781,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0147,2013-05-23 15:48:00,1,186,10,325,111,140,456,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0146,2013-05-23 14:36:00,1,193,8,410,28,376,455,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0145,2013-05-23 10:24:00,1,115,52,758,144,535,1157,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0144,2013-05-23 09:24:00,4,246,38,590,82,400,694,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0143,2013-05-23 08:12:00,1,185,8,457,597,322,1644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0142,2013-05-23 07:48:00,0,328,10,787,633,137,1838,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0141,2013-05-23 06:24:00,1,270,38,492,146,270,710,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0140,2013-05-23 03:24:00,1,96,14,1206,679,178,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0139,2013-05-23 01:37:00,1,109,28,1153,481,276,1971,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0138,2013-05-23 01:37:00,1,35,48,1225,536,142,1971,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0137,2013-05-23 01:37:00,8,259,196,431,436,136,1797,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0136,2013-05-23 00:48:00,1,207,16,218,665,138,1644,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0135,2013-05-22 23:24:00,1,177,8,434,149,369,703,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0134,2013-05-22 22:36:00,1,44,34,739,325,271,1421,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0133,2013-05-22 22:12:00,1,274,58,543,243,246,1201,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0132,2013-05-22 16:48:00,1,329,36,436,115,304,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0131,2013-05-22 14:00:00,7,144,360,1008,371,139,1956,IV,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0130,2013-05-22 11:24:00,4,256,210,534,99,264,762,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0129,2013-05-22 11:00:00,0,88,14,135,1,134,137,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0128,2013-05-22 09:24:00,1,343,20,411,154,171,686,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0127,2013-05-22 09:12:00,2,280,54,880,93,664,1059,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0126,2013-05-22 06:36:00,1,156,18,253,68,134,303,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0125,2013-05-21 22:36:00,2,331,44,400,66,251,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0124,2013-05-21 07:00:00,1,321,44,414,122,289,679,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0123,2013-05-21 03:48:00,0,282,14,549,697,136,1735,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0122,2013-05-21 03:12:00,1,293,28,621,85,413,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0121,2013-05-21 02:48:00,1,213,12,272,23,261,322,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0120,2013-05-21 02:24:00,3,175,112,520,105,337,781,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0119,2013-05-20 23:24:00,1,279,16,425,244,128,718,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0118,2013-05-20 22:36:00,2,91,20,488,298,280,1225,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0117,2013-05-20 21:24:00,1,99,20,499,170,194,762,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0116,2013-05-20 14:36:00,1,276,30,211,114,137,425,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0115,2013-05-20 12:12:00,3,317,76,345,52,195,437,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0114,2013-05-20 11:00:00,1,191,20,206,42,137,214,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0113,2013-05-20 08:36:00,2,82,54,771,164,408,976,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0112,2013-05-20 06:00:00,2,41,120,327,38,210,411,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0111,2013-05-19 21:36:00,1,284,18,281,27,235,320,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0110,2013-05-19 21:24:00,1,87,32,926,70,791,1059,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0109,2013-05-19 18:12:00,1,94,10,248,127,138,408,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0108,2013-05-19 17:36:00,1,20,14,297,63,293,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0107,2013-05-19 12:48:00,3,247,28,139,1,137,143,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0106,2013-05-19 05:36:00,1,285,8,390,123,210,496,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0105,2013-05-19 01:36:00,0,163,24,320,332,209,1008,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0104,2013-05-18 21:24:00,3,277,28,422,8,413,443,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0103,2013-05-18 19:36:00,3,161,16,239,154,204,612,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0102,2013-05-18 08:00:00,4,92,74,207,62,135,312,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0101,2013-05-18 01:48:00,4,79,56,961,595,136,1953,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0100,2013-05-17 22:36:00,1,204,14,294,88,188,428,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0099,2013-05-17 20:48:00,3,201,84,484,83,257,595,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0098,2013-05-17 19:48:00,2,120,42,368,314,108,1248,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0097,2013-05-17 16:24:00,1,100,10,142,1,138,142,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0096,2013-05-17 14:48:00,1,84,6,484,141,405,753,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0095,2013-05-17 12:24:00,0,24,10,419,17,416,449,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0094,2013-05-17 11:24:00,0,54,14,139,144,137,496,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0093,2013-05-17 11:24:00,1,31,20,422,25,408,488,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0092,2013-05-17 10:00:00,1,294,42,589,74,428,726,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0091,2013-05-17 09:12:00,2,57,168,961,308,317,1669,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0090,2013-05-17 06:12:00,4,213,24,143,5,134,154,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0089,2013-05-17 05:00:00,1,251,20,141,2,138,147,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0088,2013-05-17 05:00:00,1,74,46,141,2,137,144,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0087,2013-05-17 03:12:00,1,51,24,138,280,102,750,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0086,2013-05-16 06:24:00,2,97,64,976,111,781,1201,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0085,2013-05-16 06:24:00,1,123,24,171,42,132,248,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0084,2013-05-15 15:12:00,1,54,22,456,99,419,702,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0083,2013-05-15 13:36:00,3,45,36,419,245,135,1041,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0082,2013-05-15 10:24:00,1,311,44,257,32,234,347,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0081,2013-05-15 02:36:00,1,306,6,757,545,268,1689,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0080,2013-05-15 02:24:00,4,326,206,552,230,136,1136,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0079,2013-05-15 00:48:00,3,111,196,822,320,395,1644,III,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0078,2013-05-14 23:48:00,2,1,16,421,6,408,431,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0077,2013-05-14 23:24:00,2,239,96,618,116,353,844,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0076,2013-05-14 21:17:00,4,75,112,844,228,355,1177,II,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0075,2013-05-14 17:12:00,1,19,8,1694,198,1388,1912,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0074,2013-05-14 17:00:00,0,52,6,496,41,425,504,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0073,2013-05-14 16:48:00,1,28,10,406,13,393,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0072,2013-05-14 16:36:00,0,32,10,143,172,138,419,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
05,0071,2013-05-14 15:48:00,1,42,14,415,63,322,520,,https://www.sidc.be/cactus/catalog/LASCO/2_5_0/2013/05/cmecat.txt
